,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
43,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-13,31550.898880131845,9502.26,9351.291206493483,10702.801907394829,7999.780505592136,2020-02-13 04:30:00,2020-02-13 04:30:00,9178.99,8694.991396529183,9846.353697650053,7546.473638511928,2020-02-13 11:30:00,2020-02-13 12:00:00,121574.18319649859,0.8804603416449166,285.8183841139044,0.03254330594120152,"           label         value  ...       p_value  significance
0            ar1      0.997748  ...  0.000000e+00           ***
1            ma1      0.453367  ...  0.000000e+00           ***
2           sar1      0.996922  ...  0.000000e+00           ***
3           sma1     -0.915479  ...  0.000000e+00           ***
4      intercept -19949.358373  ...  0.000000e+00           ***
5       rainfall      0.170802  ...  5.762892e-01              
6    pv_capacity      4.889347  ...  2.143359e-01              
7    temperature     18.863616  ...  0.000000e+00           ***
8    solar_power     -0.414472  ...  7.448016e-10           ***
9   total_demand     29.137542  ...  0.000000e+00           ***
10        temp_1     18.300029  ...  0.000000e+00           ***
11        temp_9      0.405820  ...  5.752807e-09           ***
12       solar_4      0.348005  ...  1.647885e-06           ***
13      solar_16      0.124215  ...  3.197442e-14           ***
14      lag_48*7     11.874458  ...  0.000000e+00           ***
15     sin_336_1      9.420149  ...  0.000000e+00           ***

[16 rows x 6 columns]"
44,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-14,31516.030461683546,9197.97,9427.268594479654,10761.362251237555,8093.174937721753,2020-02-14 04:30:00,2020-02-14 04:30:00,8526.99,8719.086338780828,9855.27727900354,7582.895398558116,2020-02-14 09:00:00,2020-02-14 12:00:00,69739.09491813801,0.8861384226846332,202.80521642136537,0.024354803925965552,"           label         value  ...       p_value  significance
0            ar1      0.997820  ...  0.000000e+00           ***
1            ma1      0.440435  ...  0.000000e+00           ***
2           sar1      0.995232  ...  0.000000e+00           ***
3           sma1     -0.897483  ...  0.000000e+00           ***
4      intercept -22940.269496  ...  0.000000e+00           ***
5       rainfall      0.121644  ...  6.406557e-01              
6    pv_capacity     25.294452  ...  0.000000e+00           ***
7    temperature     15.626472  ...  0.000000e+00           ***
8    solar_power     -0.361928  ...  2.085218e-07           ***
9   total_demand     32.204265  ...  0.000000e+00           ***
10        temp_1     19.305159  ...  0.000000e+00           ***
11        temp_9      0.403313  ...  1.741347e-09           ***
12       solar_4      0.366318  ...  7.766735e-08           ***
13      solar_16      0.129064  ...  1.776357e-14           ***
14      lag_48*7     14.621185  ...  0.000000e+00           ***
15     sin_336_1      9.363847  ...  0.000000e+00           ***

[16 rows x 6 columns]"
45,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-15,31525.722255025972,8881.07,9372.529974675952,10700.595819725218,8044.464129626686,2020-02-15 05:30:00,2020-02-15 04:30:00,7593.58,8496.435043136886,9628.684678955471,7367.167780997543,2020-02-15 12:00:00,2020-02-15 12:00:00,362264.0517195628,0.392743559973584,500.60501177658233,0.06597189740079908,"           label         value  ...       p_value  significance
0            ar1      0.997599  ...  0.000000e+00           ***
1            ma1      0.441566  ...  0.000000e+00           ***
2           sar1      0.996093  ...  0.000000e+00           ***
3           sma1     -0.900116  ...  0.000000e+00           ***
4      intercept -23290.475833  ...  0.000000e+00           ***
5       rainfall      0.193093  ...  5.364593e-01              
6    pv_capacity     21.133673  ...  6.590856e-07           ***
7    temperature     15.161919  ...  0.000000e+00           ***
8    solar_power     -0.376544  ...  2.363201e-09           ***
9   total_demand     34.561773  ...  0.000000e+00           ***
10        temp_1     17.502025  ...  1.754152e-14           ***
11        temp_9      0.380742  ...  7.008898e-09           ***
12       solar_4      0.358661  ...  3.938886e-08           ***
13      solar_16      0.124016  ...  6.012968e-13           ***
14      lag_48*7     16.300812  ...  0.000000e+00           ***
15     sin_336_1     16.259333  ...  6.661338e-16           ***

[16 rows x 6 columns]"
46,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-16,31475.128161015662,8594.98,8744.366969330491,10069.127162914256,7419.606775746726,2020-02-16 05:00:00,2020-02-16 04:30:00,7416.78,8054.116491430392,9182.03057205591,6941.387602478715,2020-02-16 12:00:00,2020-02-16 12:00:00,203739.01344114085,0.66530083847562,348.34875465781255,0.048347283371288276,"           label         value  ...       p_value  significance
0            ar1      0.997883  ...  0.000000e+00           ***
1            ma1      0.436558  ...  0.000000e+00           ***
2           sar1      0.992144  ...  0.000000e+00           ***
3           sma1     -0.870142  ...  0.000000e+00           ***
4      intercept -22312.082998  ...  0.000000e+00           ***
5       rainfall      0.156513  ...  5.547372e-01              
6    pv_capacity     18.845684  ...  0.000000e+00           ***
7    temperature     16.686303  ...  0.000000e+00           ***
8    solar_power     -0.416170  ...  1.037357e-08           ***
9   total_demand     28.020533  ...  0.000000e+00           ***
10        temp_1     18.675822  ...  0.000000e+00           ***
11        temp_9      0.362936  ...  6.782006e-08           ***
12       solar_4      0.329573  ...  4.302308e-07           ***
13      solar_16      0.136757  ...  4.127809e-13           ***
14      lag_48*7     12.653407  ...  0.000000e+00           ***
15     sin_336_1     10.462681  ...  0.000000e+00           ***

[16 rows x 6 columns]"
47,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-17,31498.21370788034,9255.9,8854.684388684618,10206.784667055428,7532.819949174678,2020-02-17 04:30:00,2020-02-17 04:30:00,8960.3,8073.1421070232245,9154.983024644725,7060.1865294986255,2020-02-17 11:00:00,2020-02-17 11:00:00,286219.47316568735,0.700480790147798,476.02741841600783,0.056707922380139865,"           label         value  ...       p_value  significance
0            ar1      0.997708  ...  0.000000e+00           ***
1            ma1      0.437210  ...  0.000000e+00           ***
2           sar1      0.994882  ...  0.000000e+00           ***
3           sma1     -0.893046  ...  0.000000e+00           ***
4      intercept -21035.073510  ...  0.000000e+00           ***
5       rainfall      0.259690  ...  3.338996e-01              
6    pv_capacity     25.454114  ...  6.946420e-05           ***
7    temperature     16.379029  ...  0.000000e+00           ***
8    solar_power     -0.410765  ...  2.348566e-12           ***
9   total_demand     29.148590  ...  0.000000e+00           ***
10        temp_1     18.942944  ...  9.979507e-07           ***
11        temp_9      0.372628  ...  1.150542e-08           ***
12       solar_4      0.341350  ...  3.209837e-07           ***
13      solar_16      0.139121  ...  0.000000e+00           ***
14      lag_48*7     12.416397  ...  0.000000e+00           ***
15     sin_336_1     10.605905  ...  0.000000e+00           ***

[16 rows x 6 columns]"
48,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-18,31499.06274995708,11079.33,9744.904151192008,11118.597439552672,8382.230708461713,2020-02-18 04:00:00,2020-02-18 04:30:00,8995.53,8715.527005582064,9866.64393082015,7564.410080343977,2020-02-18 12:00:00,2020-02-18 12:00:00,467058.5102156596,0.7811592355756857,489.80081274196965,0.049719923957145716,"           label         value  ...       p_value  significance
0            ar1      0.999497  ...  0.000000e+00           ***
1            ma1      0.432525  ...  0.000000e+00           ***
2           sar1      0.992069  ...  0.000000e+00           ***
3           sma1     -0.874106  ...  0.000000e+00           ***
4      intercept -24187.406014  ...  0.000000e+00           ***
5       rainfall      0.627290  ...  1.550500e-02             *
6    pv_capacity     18.821607  ...  1.314554e-08           ***
7    temperature     10.313145  ...  0.000000e+00           ***
8    solar_power     -0.416863  ...  5.446037e-10           ***
9   total_demand     28.457240  ...  0.000000e+00           ***
10        temp_1     14.131933  ...  1.408829e-11           ***
11        temp_9      0.401179  ...  8.313397e-09           ***
12       solar_4      0.306956  ...  1.058336e-05           ***
13      solar_16      0.132830  ...  9.414691e-14           ***
14      lag_48*7     11.534995  ...  0.000000e+00           ***
15     sin_336_1     10.055323  ...  0.000000e+00           ***

[16 rows x 6 columns]"
49,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-19,31548.530004674747,9104.13,9534.580698662488,10879.816855176703,8189.344542148274,2020-02-19 05:30:00,2020-02-19 04:30:00,8023.3,8437.123764663289,9582.627942680025,7291.619586646553,2020-02-19 07:30:00,2020-02-19 12:00:00,152940.28335491012,0.7825423966781345,307.8422644308562,0.03808179449426551,"           label         value  ...       p_value  significance
0            ar1      0.997850  ...  0.000000e+00           ***
1            ma1      0.442987  ...  0.000000e+00           ***
2           sar1      0.995026  ...  0.000000e+00           ***
3           sma1     -0.895781  ...  0.000000e+00           ***
4      intercept -24156.831514  ...  0.000000e+00           ***
5       rainfall      0.284970  ...  3.343104e-01              
6    pv_capacity     30.874243  ...  0.000000e+00           ***
7    temperature     14.118800  ...  0.000000e+00           ***
8    solar_power     -0.425405  ...  4.368985e-10           ***
9   total_demand     27.586075  ...  0.000000e+00           ***
10        temp_1     11.579880  ...  0.000000e+00           ***
11        temp_9      0.391643  ...  9.651947e-08           ***
12       solar_4      0.349888  ...  4.160508e-07           ***
13      solar_16      0.140071  ...  2.975398e-14           ***
14      lag_48*7     11.026693  ...  0.000000e+00           ***
15     sin_336_1      9.182998  ...  0.000000e+00           ***

[16 rows x 6 columns]"
50,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-20,31541.104016730515,8722.59,8876.671483491988,10127.862942558391,7625.480024425585,2020-02-20 05:30:00,2020-02-20 04:30:00,7923.32,7865.72396515764,8951.178915272223,6807.98667141473,2020-02-20 07:00:00,2020-02-20 12:00:00,150564.69923330066,0.6720932710664356,314.90456891931996,0.04297242025916939,"           label         value  ...       p_value  significance
0            ar1      0.993813  ...  0.000000e+00           ***
1            ma1      0.437781  ...  0.000000e+00           ***
2           sar1      0.995195  ...  0.000000e+00           ***
3           sma1     -0.892090  ...  0.000000e+00           ***
4      intercept -17167.938678  ...  0.000000e+00           ***
5       rainfall      0.162046  ...  5.968564e-01              
6    pv_capacity     27.427869  ...  0.000000e+00           ***
7    temperature     18.497658  ...  0.000000e+00           ***
8    solar_power     -0.445465  ...  9.497358e-11           ***
9   total_demand     28.117158  ...  0.000000e+00           ***
10        temp_1     14.563714  ...  0.000000e+00           ***
11        temp_9      0.376204  ...  2.002260e-08           ***
12       solar_4      0.357911  ...  8.311114e-07           ***
13      solar_16      0.147179  ...  0.000000e+00           ***
14      lag_48*7     11.707395  ...  1.475240e-10           ***
15     sin_336_1      9.561853  ...  3.718362e-09           ***

[16 rows x 6 columns]"
51,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-21,31561.651065654125,8413.87,9055.854242316043,10294.803034418277,7817.233695708632,2020-02-21 04:00:00,2020-02-21 05:00:00,8156.79,8103.754778265304,9174.300465423694,7128.725913085945,2020-02-21 07:30:00,2020-02-21 12:00:00,92710.36637485569,0.7821796615598599,223.60848915345915,0.027948710312019537,"           label         value  ...       p_value  significance
0            ar1      0.992260  ...  0.000000e+00           ***
1            ma1      0.435554  ...  0.000000e+00           ***
2           sar1      0.993782  ...  0.000000e+00           ***
3           sma1     -0.883142  ...  0.000000e+00           ***
4      intercept -10882.909168  ...  0.000000e+00           ***
5       rainfall      0.146542  ...  7.282013e-01              
6    pv_capacity     22.073780  ...  0.000000e+00           ***
7    temperature     18.475671  ...  0.000000e+00           ***
8    solar_power     -0.439582  ...  5.710861e-10           ***
9   total_demand     26.629727  ...  0.000000e+00           ***
10        temp_1     13.948571  ...  0.000000e+00           ***
11        temp_9      0.384525  ...  1.016953e-07           ***
12       solar_4      0.358043  ...  1.048307e-07           ***
13      solar_16      0.161946  ...  5.639933e-14           ***
14      lag_48*7      9.144098  ...  0.000000e+00           ***
15     sin_336_1     10.366409  ...  0.000000e+00           ***

[16 rows x 6 columns]"
52,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-22,31577.24792568156,7801.96,8586.480126861861,9785.102703906716,7392.155201435361,2020-02-22 06:30:00,2020-02-22 04:30:00,7459.01,7772.433110514214,8823.379763145635,6883.072975477173,2020-02-22 09:30:00,2020-02-22 12:00:00,305185.3367207141,-0.17118406049608192,463.8847645353637,0.0637159496062084,"           label        value  ...       p_value  significance
0            ar1     0.990486  ...  0.000000e+00           ***
1            ma1     0.432613  ...  0.000000e+00           ***
2           sar1     0.993176  ...  0.000000e+00           ***
3           sma1    -0.878627  ...  0.000000e+00           ***
4      intercept -7287.731701  ...  0.000000e+00           ***
5       rainfall     0.142764  ...  6.809612e-01              
6    pv_capacity    18.601179  ...  0.000000e+00           ***
7    temperature    17.922872  ...  0.000000e+00           ***
8    solar_power    -0.436658  ...  2.379819e-10           ***
9   total_demand    26.109241  ...  0.000000e+00           ***
10        temp_1    14.558473  ...  0.000000e+00           ***
11        temp_9     0.398095  ...  2.617825e-08           ***
12       solar_4     0.365951  ...  1.342003e-07           ***
13      solar_16     0.161228  ...  0.000000e+00           ***
14      lag_48*7     9.518063  ...  0.000000e+00           ***
15     sin_336_1    11.878212  ...  2.822187e-13           ***

[16 rows x 6 columns]"
53,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-23,31583.323096089694,8139.82,8564.710720048455,9744.146457369572,7385.274982727338,2020-02-23 07:00:00,2020-02-23 04:30:00,7230.13,7670.348249557901,8670.527140814376,6714.150569715641,2020-02-23 12:00:00,2020-02-23 10:00:00,200419.93644538123,0.48398818095158413,366.35720424525834,0.05104755174535495,"           label        value  ...       p_value  significance
0            ar1     0.989569  ...  0.000000e+00           ***
1            ma1     0.432256  ...  0.000000e+00           ***
2           sar1     0.992915  ...  0.000000e+00           ***
3           sma1    -0.880278  ...  0.000000e+00           ***
4      intercept -2821.211834  ...  0.000000e+00           ***
5       rainfall     0.130100  ...  6.543959e-01              
6    pv_capacity    12.310291  ...  0.000000e+00           ***
7    temperature    18.005607  ...  0.000000e+00           ***
8    solar_power    -0.419417  ...  8.400836e-10           ***
9   total_demand    26.921655  ...  0.000000e+00           ***
10        temp_1    14.717496  ...  0.000000e+00           ***
11        temp_9     0.412879  ...  1.859232e-09           ***
12       solar_4     0.366085  ...  9.047947e-09           ***
13      solar_16     0.166421  ...  0.000000e+00           ***
14      lag_48*7    10.326244  ...  1.580409e-10           ***
15     sin_336_1    10.860831  ...  0.000000e+00           ***

[16 rows x 6 columns]"
54,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-24,31600.324624955112,9418.22,8907.030525610819,10108.478252464158,7709.7758849339525,2020-02-24 04:30:00,2020-02-24 05:30:00,8379.59,8114.933279690318,9157.241972509226,7072.62458687141,2020-02-24 08:30:00,2020-02-24 12:00:00,125399.38753118063,0.8726330529549087,312.20834137843616,0.03737477219837382,"           label       value  ...       p_value  significance
0            ar1    0.989348  ...  0.000000e+00           ***
1            ma1    0.431470  ...  0.000000e+00           ***
2           sar1    0.992528  ...  0.000000e+00           ***
3           sma1   -0.879563  ...  0.000000e+00           ***
4      intercept -442.171587  ...  0.000000e+00           ***
5       rainfall    0.144086  ...  6.423033e-01              
6    pv_capacity    8.654924  ...  0.000000e+00           ***
7    temperature   17.636477  ...  0.000000e+00           ***
8    solar_power   -0.380307  ...  2.440951e-08           ***
9   total_demand   26.839980  ...  0.000000e+00           ***
10        temp_1   15.078337  ...  4.029133e-11           ***
11        temp_9    0.407219  ...  6.203769e-09           ***
12       solar_4    0.356773  ...  1.643883e-06           ***
13      solar_16    0.170187  ...  0.000000e+00           ***
14      lag_48*7    9.785111  ...  0.000000e+00           ***
15     sin_336_1    9.224334  ...  0.000000e+00           ***

[16 rows x 6 columns]"
55,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-25,31678.969886738287,10252.21,9716.88780457439,11126.027011212645,8322.871183796848,2020-02-25 04:30:00,2020-02-25 04:30:00,8575.2,8528.941409282375,9712.235661687333,7345.647156877419,2020-02-25 12:00:00,2020-02-25 12:00:00,62848.39369102843,0.9501379100857923,206.24631320467918,0.024160108373241358,"           label       value  std_error       z_score  p_value significance
0            ar1    0.998514   0.000057  17425.201950      0.0          ***
1            ma1    0.431191   0.018609     23.170686      0.0          ***
2           sar1    0.960113   0.002967    323.554354      0.0          ***
3           sma1   -0.752145   0.019211    -39.152601      0.0          ***
4      intercept -836.426537   0.019288 -43365.308023      0.0          ***
5       rainfall    0.288958   0.019295     14.975847      0.0          ***
6    pv_capacity   30.763895   0.019292   1594.652757      0.0          ***
7    temperature   19.774752   0.019292   1025.008465      0.0          ***
8    solar_power   -0.393998   0.019624    -20.077212      0.0          ***
9   total_demand   21.102080   0.019298   1093.473504      0.0          ***
10        temp_1    7.967469   0.019298    412.871199      0.0          ***
11        temp_9    0.310517   0.020955     14.818416      0.0          ***
12       solar_4    0.285815   0.020449     13.976899      0.0          ***
13      solar_16    0.202323   0.018149     11.148061      0.0          ***
14      lag_48*7    8.782294   0.019288    455.325615      0.0          ***
15     sin_336_1   12.084064   0.019288    626.509451      0.0          ***"
56,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-26,31530.628979121528,10196.1,9453.861519442939,10640.993240584332,8266.729798301545,2020-02-26 04:30:00,2020-02-26 05:30:00,9456.92,8560.637919355531,9588.18568639232,7533.090152318741,2020-02-26 12:00:00,2020-02-26 12:00:00,212300.20080117974,0.8441386791443828,372.1802437635809,0.04143567977741391,"           label        value  ...       p_value  significance
0            ar1     0.989830  ...  0.000000e+00           ***
1            ma1     0.423779  ...  0.000000e+00           ***
2           sar1     0.994646  ...  0.000000e+00           ***
3           sma1    -0.897290  ...  0.000000e+00           ***
4      intercept  2007.188045  ...  0.000000e+00           ***
5       rainfall     0.131811  ...  6.996669e-01              
6    pv_capacity     4.938901  ...  9.323089e-03            **
7    temperature    13.959838  ...  0.000000e+00           ***
8    solar_power    -0.365107  ...  2.623124e-07           ***
9   total_demand    23.585395  ...  0.000000e+00           ***
10        temp_1    15.949446  ...  0.000000e+00           ***
11        temp_9     0.414525  ...  1.057428e-09           ***
12       solar_4     0.349977  ...  7.355812e-07           ***
13      solar_16     0.179483  ...  0.000000e+00           ***
14      lag_48*7     8.924430  ...  6.603652e-03            **
15     sin_336_1     9.937230  ...  0.000000e+00           ***

[16 rows x 6 columns]"
57,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-27,31546.314696091937,9024.06,9108.666170964776,10292.114826805386,7935.471424905942,2020-02-27 05:30:00,2020-02-27 05:00:00,8296.81,8145.235712850918,9144.712436343745,7272.144464654915,2020-02-27 07:30:00,2020-02-27 08:30:00,39263.121687562445,0.9303310483483563,151.13128728604605,0.019294851571639907,"           label        value  ...       p_value  significance
0            ar1     0.989658  ...  0.000000e+00           ***
1            ma1     0.421374  ...  0.000000e+00           ***
2           sar1     0.995707  ...  0.000000e+00           ***
3           sma1    -0.906352  ...  0.000000e+00           ***
4      intercept  2923.181718  ...  0.000000e+00           ***
5       rainfall     0.124215  ...  7.058955e-01              
6    pv_capacity     3.636060  ...  6.247455e-04           ***
7    temperature    14.522418  ...  0.000000e+00           ***
8    solar_power    -0.344808  ...  2.194373e-07           ***
9   total_demand    23.016907  ...  0.000000e+00           ***
10        temp_1    16.382716  ...  0.000000e+00           ***
11        temp_9     0.437498  ...  6.403811e-11           ***
12       solar_4     0.378913  ...  1.053119e-07           ***
13      solar_16     0.181063  ...  0.000000e+00           ***
14      lag_48*7     6.129613  ...  0.000000e+00           ***
15     sin_336_1     9.137171  ...  0.000000e+00           ***

[16 rows x 6 columns]"
58,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-28,31558.048846227586,8559.55,9058.607439601645,10221.735191426558,7895.47968777673,2020-02-28 04:30:00,2020-02-28 04:30:00,8030.79,8174.309210214384,9201.424190139714,7147.194230289053,2020-02-28 07:00:00,2020-02-28 12:00:00,184049.36359620417,0.5342137621997467,354.64063836733317,0.04556511785127709,"           label        value  ...       p_value  significance
0            ar1     0.989630  ...  0.000000e+00           ***
1            ma1     0.420305  ...  0.000000e+00           ***
2           sar1     0.995535  ...  0.000000e+00           ***
3           sma1    -0.903715  ...  0.000000e+00           ***
4      intercept  1897.708730  ...  0.000000e+00           ***
5       rainfall     0.124759  ...  6.927228e-01              
6    pv_capacity     5.193519  ...  0.000000e+00           ***
7    temperature    14.533044  ...  0.000000e+00           ***
8    solar_power    -0.360321  ...  1.651482e-07           ***
9   total_demand    23.382918  ...  0.000000e+00           ***
10        temp_1    16.337761  ...  0.000000e+00           ***
11        temp_9     0.439136  ...  2.800453e-10           ***
12       solar_4     0.380921  ...  6.954814e-08           ***
13      solar_16     0.181415  ...  0.000000e+00           ***
14      lag_48*7     7.918321  ...  1.989590e-02             *
15     sin_336_1    10.131195  ...  0.000000e+00           ***

[16 rows x 6 columns]"
59,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-02-29,31580.746143075074,8329.8,8895.534753396672,10084.064443594798,7716.470047208368,2020-02-29 06:00:00,2020-02-29 05:30:00,7253.97,7935.965868126848,8965.619664054524,7077.049147196493,2020-02-29 08:30:00,2020-02-29 12:00:00,370980.864913798,0.07374196628714558,516.186298158781,0.07083208469907777,"           label        value  ...       p_value  significance
0            ar1     0.989657  ...  0.000000e+00           ***
1            ma1     0.415587  ...  0.000000e+00           ***
2           sar1     0.994023  ...  0.000000e+00           ***
3           sma1    -0.889904  ...  0.000000e+00           ***
4      intercept  1839.376314  ...  0.000000e+00           ***
5       rainfall     0.123728  ...  6.906681e-01              
6    pv_capacity     5.357290  ...  7.192469e-12           ***
7    temperature    14.023585  ...  2.220446e-16           ***
8    solar_power    -0.355596  ...  6.435242e-08           ***
9   total_demand    21.893289  ...  0.000000e+00           ***
10        temp_1    15.714229  ...  0.000000e+00           ***
11        temp_9     0.407560  ...  2.181324e-10           ***
12       solar_4     0.379680  ...  1.381902e-07           ***
13      solar_16     0.182110  ...  0.000000e+00           ***
14      lag_48*7     8.500253  ...  1.312609e-02             *
15     sin_336_1    11.430262  ...  3.620218e-09           ***

[16 rows x 6 columns]"
60,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-03-01,31457.074444926653,9781.28,8930.870305651744,10091.995563661587,7769.745047641901,2020-03-01 05:30:00,2020-03-01 05:30:00,7047.34,7794.656880988196,8797.132704033711,6899.59450539914,2020-03-01 12:00:00,2020-03-01 12:00:00,312446.61092908017,0.7727483488997497,449.49909969577567,0.06014509281621564,"           label        value  ...       p_value  significance
0            ar1     0.990380  ...  0.000000e+00           ***
1            ma1     0.398798  ...  0.000000e+00           ***
2           sar1     0.993605  ...  0.000000e+00           ***
3           sma1    -0.882168  ...  0.000000e+00           ***
4      intercept  2822.014065  ...  0.000000e+00           ***
5       rainfall     0.127661  ...  6.803018e-01              
6    pv_capacity     3.835813  ...  6.372728e-03            **
7    temperature     9.587762  ...  0.000000e+00           ***
8    solar_power    -0.352833  ...  2.319398e-07           ***
9   total_demand    16.363020  ...  0.000000e+00           ***
10        temp_1    15.513598  ...  0.000000e+00           ***
11        temp_9     0.391503  ...  7.484047e-10           ***
12       solar_4     0.346934  ...  1.038296e-07           ***
13      solar_16     0.183275  ...  0.000000e+00           ***
14      lag_48*7     7.516075  ...  0.000000e+00           ***
15     sin_336_1     8.634170  ...  0.000000e+00           ***

[16 rows x 6 columns]"
61,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-03-02,31475.500918499496,11344.04,9185.838125863651,10510.886108320996,7883.063060908166,2020-03-02 03:00:00,2020-03-02 05:30:00,9412.32,8027.71229257513,9127.382043701939,6928.042541448322,2020-03-02 12:00:00,2020-03-02 12:00:00,1283862.4191713433,0.47166514073599886,868.6130553189545,0.09013156260895254,"           label        value  ...       p_value  significance
0            ar1     0.997815  ...  0.000000e+00           ***
1            ma1     0.404245  ...  0.000000e+00           ***
2           sar1     0.994598  ...  0.000000e+00           ***
3           sma1    -0.887265  ...  0.000000e+00           ***
4      intercept  7185.844937  ...  0.000000e+00           ***
5       rainfall     0.494821  ...  1.961849e-07           ***
6    pv_capacity    10.689775  ...  0.000000e+00           ***
7    temperature    10.683668  ...  0.000000e+00           ***
8    solar_power    -0.371218  ...  2.390718e-08           ***
9   total_demand    15.379714  ...  0.000000e+00           ***
10        temp_1    16.151892  ...  0.000000e+00           ***
11        temp_9     0.385301  ...  2.711209e-09           ***
12       solar_4     0.349000  ...  2.159965e-09           ***
13      solar_16     0.184484  ...  0.000000e+00           ***
14      lag_48*7     0.509978  ...  3.679484e-01              
15     sin_336_1     7.903353  ...  0.000000e+00           ***

[16 rows x 6 columns]"
62,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-03-03,31500.450098304962,8786.32,9054.245805170334,10206.9462628937,7901.54534744697,2020-03-03 04:30:00,2020-03-03 04:30:00,8623.18,8087.097286270092,9062.314789189351,7245.099681720098,2020-03-03 10:00:00,2020-03-03 07:30:00,89755.38596631144,0.8566928667008018,239.50073946027837,0.028703963141726383,"           label        value  ...       p_value  significance
0            ar1     0.990198  ...  0.000000e+00           ***
1            ma1     0.410251  ...  0.000000e+00           ***
2           sar1     0.995208  ...  0.000000e+00           ***
3           sma1    -0.898794  ...  0.000000e+00           ***
4      intercept  5730.402212  ...  0.000000e+00           ***
5       rainfall     0.124913  ...  7.058309e-01              
6    pv_capacity    -1.360790  ...  5.213207e-02             .
7    temperature     9.811823  ...  0.000000e+00           ***
8    solar_power    -0.356365  ...  1.484826e-07           ***
9   total_demand    17.191502  ...  0.000000e+00           ***
10        temp_1    15.147324  ...  0.000000e+00           ***
11        temp_9     0.409650  ...  7.627610e-11           ***
12       solar_4     0.383929  ...  5.616349e-09           ***
13      solar_16     0.194909  ...  0.000000e+00           ***
14      lag_48*7     3.234331  ...  0.000000e+00           ***
15     sin_336_1     7.786997  ...  0.000000e+00           ***

[16 rows x 6 columns]"
63,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-03-04,31494.278298341498,8827.24,9199.270267492053,10348.54943771959,8049.991097264516,2020-03-04 04:30:00,2020-03-04 04:30:00,8803.05,8276.457737029916,9288.976183023557,7263.939291036275,2020-03-04 09:30:00,2020-03-04 12:00:00,108247.0396935279,0.8609348262099726,263.70524439877903,0.031438408546121954,"           label        value  ...       p_value  significance
0            ar1     0.990219  ...  0.000000e+00           ***
1            ma1     0.406939  ...  0.000000e+00           ***
2           sar1     0.995294  ...  0.000000e+00           ***
3           sma1    -0.902475  ...  0.000000e+00           ***
4      intercept  1661.188760  ...  0.000000e+00           ***
5       rainfall     0.067001  ...  8.191521e-01              
6    pv_capacity     5.009873  ...  1.466575e-03            **
7    temperature    10.182922  ...  0.000000e+00           ***
8    solar_power    -0.364199  ...  4.617554e-08           ***
9   total_demand    17.278826  ...  0.000000e+00           ***
10        temp_1    15.090931  ...  0.000000e+00           ***
11        temp_9     0.410532  ...  1.926088e-10           ***
12       solar_4     0.433705  ...  7.431724e-10           ***
13      solar_16     0.200626  ...  0.000000e+00           ***
14      lag_48*7     5.679795  ...  1.613616e-01              
15     sin_336_1     7.739573  ...  0.000000e+00           ***

[16 rows x 6 columns]"
