,date,true_peak,true_peak_time,pred_peak,pred_peak_time,Total Train MSE,Total Train MAE,Total Train MAPE,Total Val MSE,Total Val MAE,Total Val MAPE,Peak Val MSE,Peak Val MAE,Peak Val MAPE
0,2010-03-16,10262.78,15:30:00,10141.525,11:00:00,3238.755015427721,43.36359985351561,0.005221081716611388,29630.184701156948,134.7034594726563,0.016168602125135764,14702.680294683996,121.25460937500065,0.011814986716562241
1,2010-04-05,8838.39,18:30:00,8244.758,18:30:00,547.1244306458954,17.283095703125014,0.0024720053375334385,98305.87948804956,265.71708292643234,0.034228116155297146,352399.17403603444,593.6321874999994,0.06716519496197831
2,2010-04-25,8702.75,18:30:00,8913.563,18:00:00,487.55850224125606,18.063671468099034,0.0023293328942708275,190743.70874519437,380.3014518229166,0.05072020409392259,44442.32190036774,210.8134765625,0.024223777146591595
3,2010-05-15,9732.1,18:00:00,10452.106,18:00:00,689.4196809253945,20.68294921874991,0.0022907040280448075,538784.9650691537,622.575625406901,0.0726812637021735,518409.2812915415,720.0064453124996,0.07398263944189842
4,2010-06-04,11191.34,18:00:00,11190.14,18:00:00,776.9124636100136,21.373042805989638,0.0022806836902432653,17891.113482888177,111.79679728190104,0.01177694500827328,1.4408438735965408,1.2003515625001455,0.0001072571794351834
5,2010-06-24,11362.0,18:00:00,11804.682,18:00:00,667.1187124238764,21.19787801106774,0.002223567292615657,80102.38215322212,199.46972859700531,0.02043296060323824,195967.03494644165,442.681640625,0.03896159484465763
6,2010-07-14,11364.2,18:30:00,11459.012,18:00:00,538.9562387658941,17.859871419270842,0.0018656817253660096,135460.91287588503,335.07458658854154,0.03642531537907637,8989.262012328963,94.81171874999927,0.008343017436335093
7,2010-08-03,11991.47,18:30:00,12524.522,18:30:00,904.0951854018989,24.639648437500075,0.0026526641216900195,220791.4110308139,366.6534818522135,0.039172671963970174,284144.9261115257,533.0524609375007,0.044452636827469916
8,2010-08-23,11866.99,18:30:00,10633.255,18:30:00,740.7583061569244,21.527989095052117,0.002483558847888238,1724625.1394601122,1127.4317028808593,0.11145491402117398,1522102.3393816538,1233.7351171874998,0.10396360974328787
9,2010-09-12,9477.37,19:00:00,9444.802,19:00:00,279.16038462578587,13.143009440104265,0.0015886188411016085,132635.43859911113,301.54509155273445,0.03869649899567778,1060.6903991837069,32.5682421875008,0.0034364219385231132
10,2010-10-02,8982.51,18:30:00,9698.841,19:00:00,514.9063185257397,18.400870361328185,0.002139658519723349,736825.8871009984,783.1447440592447,0.09981013738198585,513129.84412957885,716.3308203124998,0.07974728893288176
11,2010-10-22,9467.29,09:30:00,9308.264,10:30:00,517.2228164713716,17.779008789062516,0.0021347209500935014,29127.730894902197,118.4574141438802,0.013597830702656822,25289.373036920442,159.02632812500087,0.01679744975858993
12,2010-11-11,10086.74,16:00:00,9979.562,13:30:00,465.6189331551297,16.41121541341143,0.001933536609449905,42217.94904791054,150.7918513997396,0.017077481276104887,11487.225838258315,107.17847656249978,0.010625680503562081
13,2010-12-01,9693.99,10:30:00,9541.754,10:30:00,302.18405167225495,14.035627441406405,0.0016866042206906083,10075.22304268924,81.32857584635423,0.009319371899344056,23175.82824025872,152.23609374999978,0.01570417276580642
14,2010-12-21,9213.57,15:30:00,8972.857,09:30:00,161.32521973622704,9.637348632812499,0.0012166360485907212,114023.2765383577,285.6926375325521,0.03506362001209335,57942.545267584086,240.7125781249997,0.026125875000135638
15,2011-01-10,10326.02,11:30:00,8955.258,17:00:00,392.2604467803658,14.429397786458424,0.0018899462136212804,1048983.624915245,846.6276700846353,0.0909966521062587,1878988.9746797862,1370.7621875000004,0.13274835682092426
16,2011-01-30,10772.16,17:30:00,9081.727,16:00:00,118.86034321365351,8.555333658854181,0.0010919150430477424,871884.9214827706,749.3611649576824,0.08082725189042657,2857565.206618066,1690.4334374999999,0.15692613528763033
17,2011-02-19,11298.29,16:00:00,10832.163,16:00:00,437.88736502800134,16.877084147135406,0.0018263711243137013,614528.3999300917,643.9046203613282,0.0699883519698777,217274.30001343007,466.1269140625009,0.04125641261310347
18,2011-03-11,10320.32,10:30:00,10339.421,13:30:00,181.37348715155767,10.446512858072916,0.0011903638717780643,26132.159591007967,112.76635620117185,0.01215288921817912,364.8443211197011,19.10089843750029,0.001850804862397706
19,2011-03-31,9662.37,10:00:00,10064.163,13:30:00,244.32801359903172,12.8382137044271,0.001459392400695048,57631.0857626827,158.78863769531253,0.017304529185411338,161437.6839071786,401.7930859374992,0.041583285046784504
20,2011-04-20,9986.76,18:30:00,10088.868,18:30:00,680.4671416814768,19.716363932291625,0.002263578231726593,7332.7856685846045,66.43042480468756,0.007617573928657833,10426.077168214371,102.10816406249978,0.010224353450218066
21,2011-05-10,11084.76,18:30:00,11124.42,18:00:00,497.1946686206515,18.365183105468834,0.0020192740281849567,128058.89164561208,280.3333374023437,0.032457620653614704,1572.9094031310863,39.65992187499978,0.0035778782648428816
22,2011-05-30,12114.34,18:00:00,10759.854,18:00:00,333.1625143708414,14.149130859375097,0.0016899072881383353,1381525.4111584262,1014.0075878906249,0.09823365510083089,1834633.6363545475,1354.4864843750001,0.11180852480407519
23,2011-06-19,10985.96,18:30:00,10884.367,18:00:00,175.22044654661886,10.293063151041602,0.0011478826490260788,153065.62327384003,346.165870361328,0.04080939819859547,10321.09955165998,101.59281249999913,0.009247513417125052
24,2011-07-09,11274.29,18:30:00,11566.411,18:30:00,657.7957674991841,17.466747639973978,0.0017665097823427272,468138.1199638218,571.3468485514322,0.06227674684327781,85334.75623565775,292.1211328124991,0.025910379528333857
25,2011-07-29,11314.46,18:30:00,11559.164,19:00:00,224.4942207749839,11.985957031249995,0.0012454124053937123,17664.29316460666,102.95869140625022,0.010384306385823041,59880.078204004334,244.70406250000087,0.021627551160196854
26,2011-08-18,11169.73,18:30:00,11544.0625,18:30:00,509.0439328644432,16.102350260416642,0.0016473726278265798,238839.07084316364,355.2676489257811,0.03801924768563771,140124.8205562503,374.33250000000044,0.03351311983369342
27,2011-09-07,10160.66,19:00:00,10146.615,18:30:00,95.68606984386459,7.550983072916684,0.000895776172869679,36653.00122635518,171.40713745117193,0.019606246182328813,197.25544146117755,14.044765624999854,0.0013822690282914549
28,2011-09-27,9793.67,19:00:00,10009.424,19:00:00,109.3873623844787,8.425264485677076,0.0010295105711351086,114741.21854442917,275.4730440266928,0.034223330954030066,46549.71435059201,215.75382812499993,0.02202992628146547
29,2011-10-17,9307.79,09:30:00,8337.566,19:30:00,64.88130208544003,6.584540608724012,0.000936705079291358,1390527.7452250044,1043.4634566243487,0.12075080852795854,941333.8218691667,970.2235937500009,0.10423780443585436
30,2011-11-06,8761.23,19:30:00,8539.107,09:30:00,170.77917670583213,9.4912089029948,0.0012040707549386474,104738.56349266123,288.9014245605469,0.03810956814847271,49338.439712896536,222.12257812499956,0.02535289886522778
31,2011-11-26,8924.59,09:30:00,9470.31,09:30:00,160.71091079203913,9.438044840494797,0.0011329406968672601,505529.7477246266,629.9860941569011,0.07999314388913686,297809.8494220595,545.7195703124999,0.06114785892825327
32,2011-12-16,9225.96,09:30:00,9157.8955,10:00:00,172.50549039796877,10.240757242838507,0.0012417561004188294,28115.319361720667,140.29900024414064,0.017454098331682575,4632.77509674213,68.06449218749913,0.007377496996247451
33,2012-01-05,9740.3,16:00:00,11210.766,14:00:00,734.4643976857233,21.291313069661328,0.0023742403619281256,702169.2171551349,638.3141312662759,0.0707714549150885,2162269.1543066427,1470.4656250000007,0.15096718016898872
34,2012-01-25,10161.24,11:30:00,9879.166,11:30:00,306.6704331831977,13.701142985025967,0.0015418738978111282,30276.953010330686,139.184228515625,0.015458170784365765,79565.73266118762,282.0739843749998,0.027759799431467006
35,2012-02-14,9608.3,15:30:00,9685.285,12:30:00,99.8360756281536,8.05299235026043,0.0010027180271558781,30974.97329657021,143.88393880208326,0.018195074380945708,5926.714282837026,76.98515625000073,0.00801235975666879
36,2012-03-05,9736.7,15:00:00,9140.97,17:30:00,489.5787239832205,15.933172200520763,0.0021044370524344468,1027767.5572559215,769.3488252766925,0.08612552192416685,354894.55868991936,595.7302734375007,0.06118400211955803
37,2012-03-25,8157.52,19:00:00,8147.03,09:00:00,171.45203166786052,9.708344319661478,0.0013138909295933407,65311.01903857347,208.8023779296875,0.029630579374545805,110.044607468042,10.490214843750437,0.0012859563744557704
38,2012-04-14,8697.45,18:30:00,9243.451,18:30:00,103.90510811695897,8.124961751301953,0.00100243595051694,437021.11206450826,584.7547713216146,0.07688932924528598,298117.2796888725,546.0011718749993,0.06277715558870695
39,2012-05-04,9790.99,18:00:00,9934.93,18:30:00,104.45447119396694,7.540850423177062,0.0008778301232055993,23109.184179526037,133.30234497070307,0.016001636545832035,20718.63363759772,143.93968750000022,0.014701239353732383
40,2012-05-24,11473.83,18:00:00,10562.834,18:30:00,162.80648139699545,9.419106445312593,0.0010438536730088355,408619.0840470426,458.6120581054688,0.04557337055364782,829913.7404846251,910.9960156249999,0.07939772644574654
41,2012-06-13,11306.18,18:00:00,11446.503,18:00:00,189.96985515475433,10.84806803385421,0.001173379924764925,22732.759189433753,126.9099723307292,0.013760949008218878,19690.52459608299,140.3229296874997,0.012411170677231364
