year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_ar1,coef_ma1,coef_ma2,coef_ma3,coef_ma4,coef_ma5,coef_sar1,coef_sar2,coef_sar3,coef_intercept,coef_ex_1,coef_ex_2,coef_ex_3,coef_ex_4,coef_ex_5,coef_ex_6,coef_ex_7,coef_ex_8,coef_ex_9,coef_ex_10,coef_ex_11
2017,1,2017-01-01,2017-02-26,2688,"(1, 0, 5)","(3, 0, 0, 48)",30540.523054103523,-15248.071658383844,72456.74552216819,0.0325366354064039,0.9995492448247937,0.5318956946741265,0.5588880788398793,0.45649345625359594,0.30168806075053295,0.1922118302981732,0.3034921557638639,0.1834537409124613,0.13778869823042894,-13981.267890593866,-0.4787081429580553,-0.17807580361852615,1.4136807191644039,0.06668432277160719,7.527085840413701,0.37833021023868163,0.15151943155290937,0.04564421135345814,0.388943593061727,7.174597367262743,4.29473791151389
2017,3,2017-03-01,2017-04-26,2688,"(1, 0, 5)","(3, 0, 0, 48)",29604.93127078457,-14780.275766724368,321369.0394003505,0.061943837782655296,0.973968371801644,0.3505284285454554,0.3183409798163897,0.18416271940544676,0.11082717492214417,0.04776009625086067,0.3866040389592158,0.2298827633370954,0.19270939553227392,-8143.110316926439,-0.04775128819949792,38.54399088554088,-1.2705917602696104,-0.06738620611895385,-1.0968544060388288,-1.5022691864060764,-0.011558042448474026,-0.038781993301041394,0.39351091613590333,9.368793679781,5.520930167290157
2017,6,2017-06-01,2017-07-27,2688,"(1, 0, 5)","(3, 0, 0, 48)",30201.864665793288,-15078.742464228726,96603.24074547943,0.02799741363559301,0.9999505970149779,0.38808631665663285,0.36084437265316593,0.2390546086927324,0.08641269390858071,0.06811935741673189,0.21474769059596888,0.14543370599029862,0.13918858351509653,38796.52746200418,0.8877544154256043,-22.549297251413265,-6.208632531903561,0.18806772576181174,-5.025249814951273,3.078642026438356,-0.6710746963412006,0.31571463362329394,0.780546994199253,13.96389815663788,-18.073608646276753
2017,9,2017-09-01,2017-10-27,2688,"(1, 0, 5)","(3, 0, 0, 48)",29668.495391340144,-14812.057827002154,24477.823914875597,0.01840443240393913,0.9378732147633034,0.36631989110557306,0.37877532797569996,0.26475236623642145,0.11834596418934,0.124524851743007,0.27925781249432147,0.15473978180744258,0.24115876792578042,-11311.958087872517,-0.46485478377806544,37.79243621717774,-2.5079920975052232,-0.1207183751747607,-1.5642522003850274,1.2586807946299334,-0.058342295268936084,0.07647972173237483,0.5547643792945269,9.644473985558571,1.7559658415981376
2018,1,2018-01-01,2018-02-26,2688,"(1, 0, 5)","(3, 0, 0, 48)",30566.185150210706,-15260.902706437435,339090.8367822775,0.0706843123374253,0.9999985878039876,0.4436571506756247,0.4712545725124438,0.3745049388442104,0.24517111181179546,0.11266994562366237,0.2970995308540689,0.22865767728311284,0.16511108783233075,402.06968691390017,26.499867247320804,-106.39205336876714,-5.666682736270978,-0.10239793559192023,6.793715366807677,7.155578247096042,0.19761978524223495,0.15283919574640653,0.3100967745150315,1.0410317829843403,6.813216976241696
2018,3,2018-03-01,2018-04-26,2688,"(1, 0, 5)","(3, 0, 0, 48)",30052.022683810243,-15003.821473237203,148849.2148986923,0.0438038738025161,0.9581337821325351,0.35373811983411196,0.3738811580664007,0.2779668779609478,0.13940583210904245,0.10981686632602042,0.3893413049681541,0.14951562427004597,0.20770637574148185,1064.2572396663745,0.3763149499544758,8.20578859757305,4.959633542108115,-0.12006759051866567,2.351756792393111,3.5495882465458735,0.1148258788421268,0.2735922500409711,0.3750521989286731,9.055933586046601,1.4299647663909172
2018,6,2018-06-01,2018-07-27,2688,"(1, 0, 5)","(3, 0, 0, 48)",30636.224885543383,-15295.922574103774,199732.57726925006,0.04468458637393854,0.997205634246103,0.41462368656695753,0.3777628053063864,0.20120245919692797,0.09587497505693116,0.038682888741299666,0.3724515694819407,0.2520741921135997,0.17735009746723857,32080.134284195246,0.5265692500053945,-39.147861250313895,-4.93112685527467,0.29373305529657046,-7.465598783462313,2.0357475694749336,-0.5697175985804677,0.50386137489683,0.5174342972053927,7.346025359005438,-3.6588088903877325
2018,9,2018-09-01,2018-10-27,2688,"(1, 0, 5)","(3, 0, 0, 48)",30304.57497369652,-15130.097618180342,185502.77354801097,0.05440340320816772,0.9403016336711797,0.4185315667517342,0.2992071436732154,0.22083390164102812,0.15475045666399304,0.09135756691113221,0.34873309673927017,0.1852501292126208,0.17349635771457433,-7746.873190125522,0.12618633360098386,26.737508615093276,-5.368998131930965,-0.23909746490278394,0.7349481500372219,3.08851100159432,-0.10503030308406736,0.04613542104167209,0.4451148090736478,9.871886703941685,3.651067908508775
