,label,value,std_error,z_score,p_value,significance,eval_date
13,sin_336_1,14.13811733750118,0.1417467918948707,99.74206222590911,0.0,***,2020-01-14
12,solar_16,0.2375807806842034,0.05697609164472596,4.169832886496265,3.0482307399770647e-05,***,2020-01-14
11,solar_4,0.22096827158500257,0.05990267772651291,3.6887878801318106,0.0002253249757850906,***,2020-01-14
10,temp_9,9.726406396788377,0.10626965411125455,91.52571802488154,0.0,***,2020-01-14
9,temp_1,25.62550813453839,0.4257345612877861,60.19127988346752,0.0,***,2020-01-14
8,solar_power,-0.5306256186576128,0.04625453309892993,-11.47186195832314,0.0,***,2020-01-14
7,temperature,13.575148795662813,0.43360663619894696,31.307520831932738,0.0,***,2020-01-14
14,cos_336_1,13.102904491490442,0.2307643391778175,56.780456365894054,0.0,***,2020-01-14
5,rainfall,3.5684687241446227,0.06373291515565184,55.99098543397117,0.0,***,2020-01-14
4,intercept,8814.70190383469,0.13686661296317315,64403.59495274769,0.0,***,2020-01-14
3,sma1,-0.895693750612208,0.009796122656185489,-91.43349690978472,0.0,***,2020-01-14
2,sar1,0.9969412666057343,0.0007305614679609121,1364.6233894436307,0.0,***,2020-01-14
1,ma1,0.474333966266589,0.013164726153933473,36.03067475314428,0.0,***,2020-01-14
0,ar1,0.9874604976332257,0.0014532843112775252,679.4682155243167,0.0,***,2020-01-14
6,pv_capacity,-2.6056290412811904,0.053493196077976736,-48.70954125610628,0.0,***,2020-01-14
13,sin_336_1,13.621655312416443,0.1056394776305338,128.94474317695102,0.0,***,2020-01-15
12,solar_16,0.23033529788944115,0.05159972214105225,4.463886399616648,8.048624868139953e-06,***,2020-01-15
11,solar_4,0.22202181799333554,0.06052213085740619,3.668440202748849,0.00024403475325063262,***,2020-01-15
10,temp_9,9.697639080266548,0.1706598214331231,56.824383143203896,0.0,***,2020-01-15
9,temp_1,26.482870541290772,0.11908868634770318,222.3793993660216,0.0,***,2020-01-15
8,solar_power,-0.521793764916552,0.042314055833690085,-12.331452389423383,0.0,***,2020-01-15
7,temperature,12.59568510371912,0.25499381520785835,49.39604159987857,0.0,***,2020-01-15
14,cos_336_1,13.452231209769318,0.610187825815305,22.046049823749048,0.0,***,2020-01-15
5,rainfall,3.509314179805642,0.07257069141827403,48.35718264800715,0.0,***,2020-01-15
4,intercept,8674.609523213823,0.029370384565288083,295352.2622058571,0.0,***,2020-01-15
3,sma1,-0.8983203354194794,0.008775941585741173,-102.36170405680882,0.0,***,2020-01-15
2,sar1,0.9970941854291808,0.0005881226902141746,1695.3846570110609,0.0,***,2020-01-15
1,ma1,0.48356030146600004,0.010759450972881592,44.942841664019696,0.0,***,2020-01-15
0,ar1,0.9875151445990108,0.0025022755823037625,394.64683729592974,0.0,***,2020-01-15
6,pv_capacity,-2.2936197755827834,0.0422207683237054,-54.32444426396193,0.0,***,2020-01-15
14,cos_336_1,15.187133134272242,0.06551066639459585,231.8268759898475,0.0,***,2020-01-16
13,sin_336_1,13.485606442388995,0.03526882888832197,382.36615355420207,0.0,***,2020-01-16
12,solar_16,0.2334760529725673,0.04283012068414097,5.451211652994903,5.0027786135942165e-08,***,2020-01-16
11,solar_4,0.22621948049543716,0.03441794884850977,6.572718249165275,4.9404924595819466e-11,***,2020-01-16
10,temp_9,9.285666879142857,0.02564310055995874,362.11170554165614,0.0,***,2020-01-16
9,temp_1,26.4535028314802,0.07756316750239822,341.0575364996829,0.0,***,2020-01-16
8,solar_power,-0.5115323472318956,0.03699361175571916,-13.82758597916067,0.0,***,2020-01-16
7,temperature,12.195773827131461,0.040468499525437504,301.36461618660945,0.0,***,2020-01-16
5,rainfall,3.6400771865173738,0.11853670638132774,30.708438741392005,0.0,***,2020-01-16
4,intercept,6636.947055578623,0.016213113255555193,409356.7318605245,0.0,***,2020-01-16
3,sma1,-0.9001228315254812,0.0072180818268078525,-124.70388298764333,0.0,***,2020-01-16
2,sar1,0.9971659306685934,0.00027671162990522196,3603.6285537045846,0.0,***,2020-01-16
1,ma1,0.48460618966097935,0.012255490076088591,39.54196744906052,0.0,***,2020-01-16
0,ar1,0.9875339634977611,0.0009370941648975554,1053.82575251199,0.0,***,2020-01-16
6,pv_capacity,0.5406575747360876,0.025122027027926683,21.521255993199524,0.0,***,2020-01-16
8,solar_power,-0.47682800666919256,0.05110624144630638,-9.33013254692504,0.0,***,2020-01-17
13,sin_336_1,15.083590583433516,0.03268243728377803,461.5197591435531,0.0,***,2020-01-17
12,solar_16,0.22227963190003375,0.06246557103736916,3.558434321637083,0.0003730720510033425,***,2020-01-17
11,solar_4,0.17921943138192112,0.049029215656578064,3.655359951855072,0.0002568213798661567,***,2020-01-17
10,temp_9,9.145486658658019,0.052277788496722724,174.9401977712073,0.0,***,2020-01-17
9,temp_1,26.592506625979,0.07186924437008681,370.0123308524341,0.0,***,2020-01-17
7,temperature,11.678167958295546,0.027345797020926734,427.05531491214805,0.0,***,2020-01-17
14,cos_336_1,14.97572428644409,0.02172927832080661,689.1956587487889,0.0,***,2020-01-17
5,rainfall,3.3174070902177846,0.031490778337831066,105.34535077630831,0.0,***,2020-01-17
0,ar1,0.9872037781765497,0.00023162110289273998,4262.1495444381335,0.0,***,2020-01-17
1,ma1,0.48222890409552455,0.01357681767580796,35.51855196190716,0.0,***,2020-01-17
6,pv_capacity,5.904337403189174,0.021838301911554055,270.3661405132122,0.0,***,2020-01-17
3,sma1,-0.8939430887435598,0.007871676646910608,-113.56450840678333,0.0,***,2020-01-17
4,intercept,2782.136629318714,0.01999102643452588,139169.2736954103,0.0,***,2020-01-17
2,sar1,0.996744917305143,8.242229892012527e-05,12093.146276726397,0.0,***,2020-01-17
13,sin_336_1,14.811124751228098,0.020632643244125337,717.8491178266856,0.0,***,2020-01-18
12,solar_16,0.2229368256868887,0.0592321393681627,3.7637814211167484,0.00016736318501897607,***,2020-01-18
11,solar_4,0.1870010079246695,0.057350715014868825,3.2606569573925515,0.0011115442845106571,**,2020-01-18
10,temp_9,9.794514131662662,0.027175317546885985,360.41949150231784,0.0,***,2020-01-18
9,temp_1,26.292933060909633,0.07365887573755735,356.95539468440916,0.0,***,2020-01-18
8,solar_power,-0.4818559965996778,0.06211425737713637,-7.757574781487191,8.659739592076221e-15,***,2020-01-18
7,temperature,11.15413907693474,0.03410466161327014,327.05614274720324,0.0,***,2020-01-18
14,cos_336_1,16.01067637403622,0.01927891011696602,830.47621867101,0.0,***,2020-01-18
5,rainfall,2.25031815551921,0.04853746031530776,46.36250312440645,0.0,***,2020-01-18
4,intercept,-1030.597498860668,0.01930806759305623,-53376.52221765074,0.0,***,2020-01-18
3,sma1,-0.8879954359743912,0.009044996405051948,-98.17532215694575,0.0,***,2020-01-18
2,sar1,0.9963734094037723,3.843274482398762e-05,25925.11708354201,0.0,***,2020-01-18
1,ma1,0.4835984970452166,0.012799526516074205,37.782530192651464,0.0,***,2020-01-18
0,ar1,0.987593100490718,5.8797335844764325e-05,16796.5620601951,0.0,***,2020-01-18
6,pv_capacity,11.449833692317384,0.04777188806197276,239.67722769223448,0.0,***,2020-01-18
14,cos_336_1,15.88283929102661,0.022583642195407736,703.2895382241002,0.0,***,2020-01-19
13,sin_336_1,15.294070561045796,0.4265113608036268,35.85853031494617,0.0,***,2020-01-19
12,solar_16,0.22833160275269704,0.05974674094765045,3.8216578700545205,0.00013255751152341233,***,2020-01-19
11,solar_4,0.1965938019828244,0.06093249552400326,3.226419668063321,0.0012534941362709606,**,2020-01-19
10,temp_9,10.01023461471191,0.29370928995924545,34.082117784224366,0.0,***,2020-01-19
9,temp_1,26.600083864022423,0.6994065549641084,38.03236282992439,0.0,***,2020-01-19
8,solar_power,-0.4773303503666715,0.06201472175567436,-7.6970489724562166,1.3988810110276972e-14,***,2020-01-19
7,temperature,10.739109194650098,0.7275552778101207,14.760540569472466,0.0,***,2020-01-19
5,rainfall,1.3203236440884325,0.5439582682628004,2.427251723381379,0.015213695894720214,*,2020-01-19
4,intercept,-1658.0213534501772,0.020379559858523168,-81357.07370327516,0.0,***,2020-01-19
3,sma1,-0.8836858102493341,0.011016898366962027,-80.21185099604541,0.0,***,2020-01-19
2,sar1,0.9960701301299372,0.0009131826693614267,1090.76766735671,0.0,***,2020-01-19
0,ar1,0.9878450365627849,0.0034815361464217527,283.7382681142261,0.0,***,2020-01-19
6,pv_capacity,12.36402872450418,1.0550714841439932,11.718664479436137,0.0,***,2020-01-19
1,ma1,0.48039158654011327,0.012464969020072799,38.539332570062626,0.0,***,2020-01-19
14,cos_336_1,15.125573559032427,1.0615569406388612,14.248480679641759,0.0,***,2020-01-20
8,solar_power,-0.4766803471424656,0.0590129302755939,-8.077557662640034,6.661338147750939e-16,***,2020-01-20
13,sin_336_1,14.329392305949488,0.9461305100495875,15.145259722359523,0.0,***,2020-01-20
12,solar_16,0.2206836690269634,0.059782967082142806,3.6914137888763587,0.00022301098767307792,***,2020-01-20
11,solar_4,0.19775592730909902,0.05787135005022136,3.4171645751738016,0.0006327701518811235,***,2020-01-20
10,temp_9,9.667454683379946,1.2296340591738009,7.8620583182898915,3.774758283725532e-15,***,2020-01-20
9,temp_1,26.908932727417213,0.7426861136407331,36.23190501772884,0.0,***,2020-01-20
7,temperature,10.41283283124254,0.7318103470937215,14.228868001929179,0.0,***,2020-01-20
5,rainfall,0.4963841308107657,1.2652276393080046,0.39232792217711493,0.6948159351127932,,2020-01-20
