year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_ar1,coef_ar2,coef_ma1,coef_ma2,coef_sar1,coef_sma1,coef_intercept,coef_ex_1,coef_ex_2,coef_ex_3,coef_ex_4,coef_ex_5,coef_ex_6,coef_ex_7,coef_ex_8,coef_ex_9,coef_ex_10,coef_ex_11
2017,1,2017-01-01,2017-02-26,2688,"(2, 0, 2)","(1, 0, 1, 48)",31582.409984811497,-15772.06256362014,241554.19153860913,0.07002205277203617,0.6560927476570102,0.3215169737911475,0.6356390942718534,0.2525081770008411,0.843258184322926,-0.6880166466062577,-13981.155862671603,8.385203913614092,44.93821632847437,21.3607086793956,0.16340640431405973,35.92882992863734,10.559752870397427,0.41853462493130245,0.5018165477582739,0.511773300087173,16.24676264334031,-3.895939892081173
2017,3,2017-03-01,2017-04-26,2688,"(2, 0, 2)","(1, 0, 1, 48)",30450.54427668377,-15206.129709556277,66523.17696848957,0.0250320205913368,1.1710767710465328,-0.18813467184575441,-0.06301851957378309,0.19074529901748022,0.8790297132986619,-0.4646505592727217,-8143.129363402756,0.11906315549523505,34.23041238817969,-2.211412588567299,-0.08995961652101414,-0.8324674144362403,-0.19592286622317623,0.098577875123528,0.08577609857923979,0.9141197859427871,7.568621064430419,5.5544393473247915
2017,6,2017-06-01,2017-07-27,2688,"(2, 0, 2)","(1, 0, 1, 48)",29960.749650670816,-14961.2323965498,49459.57809625359,0.02380105115872108,1.503875535123849,-0.527971057266199,-0.09620233142997597,0.18108317292725276,0.9978542284181714,-0.9275493846056372,38796.030398849725,1.0098853582321112,-93.72870730014392,-12.38123488720305,0.0006104202013830218,-4.780918558037335,-1.8097759569066607,-0.561296754582969,0.18642488668210655,0.5426430178321601,10.748129861675388,-3.9123550709683186
2017,9,2017-09-01,2017-10-27,2688,"(2, 0, 2)","(1, 0, 1, 48)",29544.986029509488,-14753.350585969136,17914.226446180284,0.015418359739354426,1.562670895698258,-0.5879011297733645,-0.24658775727174195,0.16102680984790133,0.9831762147453692,-0.8120854734743831,-11311.976108520164,-0.5936241124428392,39.90940641694334,-3.3273883427392548,-0.1816125935523587,-1.2482433320861475,0.673439025141958,-0.033638201994840244,0.023247934222638683,0.4458558628229049,10.886263188210858,2.3340814753189734
2018,1,2018-01-01,2018-02-26,2688,"(2, 0, 2)","(1, 0, 1, 48)",31275.83689742535,-15618.776019927067,3699970.445363657,0.2522545451247569,0.004607090497281918,0.9926432112943397,1.4364447242032004,0.43913632935323604,0.9894533417064941,-0.8552033616155605,402.26938780157906,58.94014264509443,-49.313824551003535,7.476217790621778,-0.2957866932086546,5.1928760017453435,8.070915703824697,0.34175218296900517,1.2531701008277423,0.15533201754819098,-3.146534456955961,4.470109755256925
2018,3,2018-03-01,2018-04-26,2688,"(2, 0, 2)","(1, 0, 1, 48)",29921.417830053546,-14941.566486241165,78625.75865025997,0.03232317009482177,1.729174079423346,-0.7439370775663557,-0.38580050320561055,0.11486750875249957,0.970422303740067,-0.7473709482169069,1064.2303265228472,1.0127989792324859,9.49201430354372,4.5221330537268685,-0.19025133547977902,2.8745545858003445,2.360426231316915,0.10920040010215581,0.1344139858341588,0.3085100719187889,7.927980137125948,2.1936009142621677
2018,6,2018-06-01,2018-07-27,2688,"(2, 0, 2)","(1, 0, 1, 48)",30311.357507745885,-15136.536325087334,108497.5516442752,0.029068327953553255,1.462213026981902,-0.4899029703659674,-0.025009973219290736,0.2060463449653082,0.9978442617407042,-0.9161596854283747,32080.07868601597,-0.22102624592324105,-60.77738698526559,-5.56375834504243,0.13020243279902388,-6.930093484039496,0.599665349403864,-0.5919042756901156,0.4673226563136786,0.38110797843508565,12.05484295317942,-5.081943098055007
2018,9,2018-09-01,2018-10-27,2688,"(2, 0, 2)","(1, 0, 1, 48)",30141.35779227207,-15051.536467350426,243861.5158763978,0.059526923337325004,1.5834325566066063,-0.6043060977518302,-0.1966718016734223,0.03953752697686607,0.9856146417071373,-0.8188897828976465,-7746.91474477944,0.05497540397067269,28.1725717087933,-5.557649213541453,-0.27869042332059735,1.7648197236604597,2.6191132725717026,-0.04832463770513584,-0.05750449836602947,0.3539095791637127,7.715390390315915,3.196700278635597
