,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape,stats
57,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-02-27,31610.560512029682,9024.06,8571.847804773768,10527.502474970352,6616.1931345771845,2020-02-27 05:30:00,2020-02-27 05:30:00,8296.81,7810.433155322172,9613.350682414997,7124.568029113009,2020-02-27 07:30:00,2020-02-27 07:30:00,101744.41516211633,0.8194634956140108,261.99322725097437,0.03436242729153233,"           label        value  ...       p_value  significance
0            ar1     1.668368  ...  0.000000e+00           ***
1            ar2    -0.679008  ...  0.000000e+00           ***
2      intercept  2923.171133  ...  0.000000e+00           ***
3       rainfall    -0.019474  ...  9.517502e-01              
4    pv_capacity     0.073720  ...  8.275192e-01              
5    temperature     6.225243  ...  2.847423e-07           ***
6    solar_power     0.062001  ...  3.187956e-01              
7   total_demand    12.015418  ...  2.386303e-07           ***
8         temp_1    11.119294  ...  0.000000e+00           ***
9         temp_9     0.167664  ...  1.012596e-02             *
10       solar_4     0.404353  ...  2.470202e-09           ***
11      solar_16     0.536253  ...  0.000000e+00           ***
12      lag_48*7     4.232121  ...  0.000000e+00           ***
13     sin_336_1     7.044793  ...  5.132166e-04           ***

[14 rows x 6 columns]"
58,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-02-28,31634.810002052625,8559.55,8416.317145727955,10348.953036847694,6484.432519623197,2020-02-28 04:30:00,2020-02-28 04:00:00,8030.79,7925.22015912974,9741.811645461372,7126.91812423891,2020-02-28 07:00:00,2020-02-28 12:00:00,63839.712400173776,0.8384364994254161,206.2107658024288,0.027816558039942544,"           label        value  ...       p_value  significance
0            ar1     1.666141  ...  0.000000e+00           ***
1            ar2    -0.676791  ...  0.000000e+00           ***
2      intercept  1897.694176  ...  0.000000e+00           ***
3       rainfall    -0.021551  ...  9.441356e-01              
4    pv_capacity     1.901653  ...  1.389757e-07           ***
5    temperature     6.772173  ...  0.000000e+00           ***
6    solar_power     0.049785  ...  4.502838e-01              
7   total_demand    11.803662  ...  0.000000e+00           ***
8         temp_1    10.773796  ...  1.380371e-04           ***
9         temp_9     0.179526  ...  5.711112e-03            **
10       solar_4     0.413803  ...  2.691725e-10           ***
11      solar_16     0.536708  ...  0.000000e+00           ***
12      lag_48*7     2.921696  ...  1.269189e-09           ***
13     sin_336_1     8.644326  ...  1.645351e-13           ***

[14 rows x 6 columns]"
59,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-02-29,31664.37589395221,8329.8,8164.185838791309,10118.974550367617,6209.397127215002,2020-02-29 06:00:00,2020-02-29 05:30:00,7253.97,7602.492135218409,9383.979525120989,7081.006127068857,2020-02-29 08:30:00,2020-02-29 09:30:00,115727.10188197622,0.711054752483274,297.17999889556495,0.04274157877533291,"           label        value  ...       p_value  significance
0            ar1     1.662131  ...  0.000000e+00           ***
1            ar2    -0.672723  ...  0.000000e+00           ***
2      intercept  1839.361322  ...  0.000000e+00           ***
3       rainfall    -0.011786  ...  9.703298e-01              
4    pv_capacity     2.110841  ...  7.338759e-08           ***
5    temperature     5.628161  ...  1.235961e-02             *
6    solar_power     0.064690  ...  3.111536e-01              
7   total_demand    10.256423  ...  1.141915e-05           ***
8         temp_1    10.367955  ...  1.541068e-05           ***
9         temp_9     0.163691  ...  1.202338e-02             *
10       solar_4     0.431352  ...  3.090448e-10           ***
11      solar_16     0.536795  ...  0.000000e+00           ***
12      lag_48*7     4.111929  ...  1.096619e-08           ***
13     sin_336_1    10.259836  ...  3.305970e-03            **

[14 rows x 6 columns]"
60,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-01,31598.890608205227,9781.28,8333.421821935894,10274.345837824247,6405.59196414973,2020-03-01 05:30:00,2020-03-01 05:30:00,7047.34,7502.803710214268,9283.621861874728,6878.078445352647,2020-03-01 12:00:00,2020-03-01 12:00:00,389817.57967367535,0.7164741574718066,484.8465942605731,0.060657979561075846,"           label        value  ...       p_value  significance
0            ar1     1.656060  ...  0.000000e+00           ***
1            ar2    -0.666347  ...  0.000000e+00           ***
2      intercept  2821.983433  ...  0.000000e+00           ***
3       rainfall    -0.028875  ...  9.257615e-01              
4    pv_capacity     0.504690  ...  1.794630e-01              
5    temperature     3.575382  ...  9.793102e-02             .
6    solar_power     0.047464  ...  4.291447e-01              
7   total_demand     7.055848  ...  5.756517e-04           ***
8         temp_1     9.833556  ...  1.912839e-08           ***
9         temp_9     0.168221  ...  6.397437e-03            **
10       solar_4     0.420518  ...  4.931833e-12           ***
11      solar_16     0.538935  ...  0.000000e+00           ***
12      lag_48*7     2.245892  ...  3.159418e-03            **
13     sin_336_1     6.680496  ...  1.336113e-05           ***

[14 rows x 6 columns]"
61,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-02,31604.963239600715,11344.04,8904.832912807453,10833.767473152444,6986.233973739807,2020-03-02 03:00:00,2020-03-02 04:30:00,9412.32,8009.5857727870825,9802.970076606198,6866.467762426833,2020-03-02 12:00:00,2020-03-02 12:00:00,1494494.947415064,0.38498567609531376,907.4297450542998,0.0927963358294624,"           label        value  ...       p_value  significance
0            ar1     1.661741  ...  0.000000e+00           ***
1            ar2    -0.672298  ...  0.000000e+00           ***
2      intercept  7185.792234  ...  0.000000e+00           ***
3       rainfall    -0.021007  ...  9.503029e-01              
4    pv_capacity    -7.300569  ...  0.000000e+00           ***
5    temperature     3.473177  ...  1.527602e-01              
6    solar_power     0.035860  ...  5.662166e-01              
7   total_demand     6.492582  ...  9.791027e-03            **
8         temp_1    10.351089  ...  1.000407e-05           ***
9         temp_9     0.164728  ...  8.034005e-03            **
10       solar_4     0.424565  ...  5.102885e-10           ***
11      solar_16     0.536284  ...  0.000000e+00           ***
12      lag_48*7    -1.076150  ...  3.870533e-01              
13     sin_336_1     5.197559  ...  0.000000e+00           ***

[14 rows x 6 columns]"
62,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-03,31601.110058082893,8786.32,8987.30021754814,10906.308444289045,7068.2919908072345,2020-03-03 04:30:00,2020-03-03 04:30:00,8623.18,7971.448046813548,9768.118355530438,7168.29106245465,2020-03-03 10:00:00,2020-03-03 12:00:00,181868.6902361084,0.7096209842560421,345.96850376668334,0.04257100907428745,"           label        value  ...       p_value  significance
0            ar1     1.664411  ...  0.000000e+00           ***
1            ar2    -0.675105  ...  0.000000e+00           ***
2      intercept  5730.378249  ...  0.000000e+00           ***
3       rainfall    -0.022157  ...  9.454829e-01              
4    pv_capacity    -4.830899  ...  0.000000e+00           ***
5    temperature     3.475213  ...  1.959781e-01              
6    solar_power     0.027177  ...  6.742901e-01              
7   total_demand     8.619499  ...  1.630495e-07           ***
8         temp_1    11.296600  ...  0.000000e+00           ***
9         temp_9     0.175865  ...  4.161419e-03            **
10       solar_4     0.420980  ...  4.410632e-10           ***
11      solar_16     0.541018  ...  0.000000e+00           ***
12      lag_48*7    -3.271947  ...  1.971735e-01              
13     sin_336_1     4.911766  ...  1.393060e-05           ***

[14 rows x 6 columns]"
63,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-04,31571.705672973476,8827.24,9148.07890048142,11053.111570274843,7243.046230687996,2020-03-04 04:30:00,2020-03-04 04:30:00,8803.05,8546.777193961429,10323.244364217073,7003.531681924464,2020-03-04 09:30:00,2020-03-04 12:00:00,133968.06205461264,0.8278909808094106,301.1481019101389,0.03748430277527552,"           label        value  ...       p_value  significance
0            ar1     1.657975  ...  0.000000e+00           ***
1            ar2    -0.668326  ...  0.000000e+00           ***
2      intercept  1661.178010  ...  0.000000e+00           ***
3       rainfall    -0.057417  ...  8.664547e-01              
4    pv_capacity     2.420893  ...  5.771528e-10           ***
5    temperature     3.251515  ...  1.829628e-01              
6    solar_power     0.067937  ...  2.662206e-01              
7   total_demand     8.188167  ...  4.826294e-06           ***
8         temp_1    10.527529  ...  1.080691e-12           ***
9         temp_9     0.197636  ...  1.885746e-03            **
10       solar_4     0.458357  ...  8.522072e-13           ***
11      solar_16     0.546216  ...  0.000000e+00           ***
12      lag_48*7    -2.489182  ...  5.079382e-02             .
13     sin_336_1     6.442672  ...  3.330669e-15           ***

[14 rows x 6 columns]"
64,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-05,31575.844827029345,8986.57,8478.429657922896,10389.270589391577,6567.588726454214,2020-03-05 04:30:00,2020-03-05 05:30:00,9021.99,7881.124856832608,9525.478768968329,7112.761034652325,2020-03-05 10:00:00,2020-03-05 07:30:00,453371.2607790252,0.45742307027131646,546.9491382212071,0.06512170174354755,"           label        value  ...       p_value  significance
0            ar1     1.653808  ...  0.000000e+00           ***
1            ar2    -0.664104  ...  0.000000e+00           ***
2      intercept -1374.975470  ...  0.000000e+00           ***
3       rainfall    -0.038629  ...  9.064297e-01              
4    pv_capacity     7.843956  ...  0.000000e+00           ***
5    temperature     3.425622  ...  1.171120e-01              
6    solar_power     0.069527  ...  2.699576e-01              
7   total_demand     8.496941  ...  1.295238e-04           ***
8         temp_1    10.111617  ...  3.033578e-10           ***
9         temp_9     0.196326  ...  2.174918e-03            **
10       solar_4     0.477321  ...  2.206901e-12           ***
11      solar_16     0.545935  ...  0.000000e+00           ***
12      lag_48*7     3.576824  ...  5.450207e-01              
13     sin_336_1     3.051908  ...  2.918973e-01              

[14 rows x 6 columns]"
65,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-06,31594.08331836672,8680.04,8582.328166564412,10488.316462661262,6676.339870467562,2020-03-06 04:30:00,2020-03-06 04:30:00,8581.29,7723.928313605185,9499.078808087976,7157.029596081667,2020-03-06 12:00:00,2020-03-06 12:00:00,242297.79443820333,0.6210466959899708,403.89335383832366,0.05040743618770518,"           label        value  ...       p_value  significance
0            ar1     1.654788  ...  0.000000e+00           ***
1            ar2    -0.665057  ...  0.000000e+00           ***
2      intercept -4058.253326  ...  0.000000e+00           ***
3       rainfall    -0.024161  ...  9.236459e-01              
4    pv_capacity    12.729253  ...  0.000000e+00           ***
5    temperature     3.424799  ...  2.179480e-03            **
6    solar_power     0.068581  ...  2.815083e-01              
7   total_demand     8.667108  ...  4.848122e-12           ***
8         temp_1     9.363955  ...  7.568952e-09           ***
9         temp_9     0.200354  ...  1.607811e-03            **
10       solar_4     0.480865  ...  5.027090e-13           ***
11      solar_16     0.542773  ...  0.000000e+00           ***
12      lag_48*7     0.910968  ...  8.866084e-01              
13     sin_336_1     3.819383  ...  1.895453e-01              

[14 rows x 6 columns]"
66,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-07,31648.42715922126,7680.05,7701.783760980105,10547.05018376012,4899.727836836059,2020-03-07 06:30:00,2020-03-07 05:30:00,7374.46,7013.118430868395,9139.319825451212,6842.763693353798,2020-03-07 08:30:00,2020-03-07 00:00:00,48118.10889636326,0.7743248048078508,178.92575087165346,0.02599427383559763,"           label        value  std_error        z_score   p_value significance
0            ar1     1.649039   0.013534     121.846880  0.000000          ***
1            ar2    -0.649181   0.013479     -48.162491  0.000000          ***
2      intercept -4530.429008   0.019288 -234883.712109  0.000000          ***
3       rainfall     0.017192   0.019302       0.890668  0.373107             
4    pv_capacity    -2.583952   0.037420     -69.052491  0.000000          ***
5    temperature     9.036664   0.093232      96.926429  0.000000          ***
6    solar_power     0.043930   0.033700       1.303552  0.192386             
7   total_demand    12.066428   0.039759     303.487930  0.000000          ***
8         temp_1     6.390061   0.084837      75.321335  0.000000          ***
9         temp_9     0.191732   0.040113       4.779780  0.000002          ***
10       solar_4     0.488464   0.057806       8.449992  0.000000          ***
11      solar_16     0.551628   0.013731      40.172879  0.000000          ***
12      lag_48*7    -3.813873   0.025756    -148.076816  0.000000          ***
13     sin_336_1     8.051830   0.021779     369.709918  0.000000          ***"
67,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-08,31590.586120118445,7691.79,8890.081704740585,10750.651871046104,7029.5115384350665,2020-03-08 07:00:00,2020-03-08 05:30:00,6835.26,7083.5569673355485,8794.847262984336,6436.848194844118,2020-03-08 08:30:00,2020-03-08 12:00:00,574816.6282491004,-0.934940453869451,608.4758029142519,0.08830788260755044,"           label        value  ...       p_value  significance
0            ar1     1.637153  ...  0.000000e+00           ***
1            ar2    -0.647395  ...  0.000000e+00           ***
2      intercept -1979.382008  ...  0.000000e+00           ***
3       rainfall    -0.043766  ...  8.878387e-01              
4    pv_capacity     8.680924  ...  0.000000e+00           ***
5    temperature     4.001058  ...  1.629106e-02             *
6    solar_power     0.094374  ...  1.331138e-01              
7   total_demand     7.694032  ...  3.803868e-11           ***
8         temp_1    10.079961  ...  0.000000e+00           ***
9         temp_9     0.190637  ...  2.730098e-03            **
10       solar_4     0.468865  ...  8.992806e-13           ***
11      solar_16     0.560007  ...  0.000000e+00           ***
12      lag_48*7    -0.321083  ...  8.369312e-01              
13     sin_336_1     6.492800  ...  8.062440e-13           ***

[14 rows x 6 columns]"
68,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-09,31650.264393745434,8220.92,9024.047061112618,11446.533695875922,6611.701862488868,2020-03-09 05:30:00,2020-03-09 03:00:00,7824.63,7834.613870711255,9942.46729445179,6291.914704464742,2020-03-09 08:00:00,2020-03-09 12:00:00,345239.8268195781,0.32142162846225586,437.77832521989876,0.058148689587360386,"           label        value  ...       p_value  significance
0            ar1     1.618867  ...  0.000000e+00           ***
1            ar2    -0.618998  ...  0.000000e+00           ***
2      intercept -1450.997652  ...  0.000000e+00           ***
3       rainfall     0.864069  ...  6.253026e-05           ***
4    pv_capacity    -1.942348  ...  1.843193e-09           ***
5    temperature     9.946892  ...  0.000000e+00           ***
6    solar_power     0.120681  ...  1.756891e-03            **
7   total_demand    15.518614  ...  0.000000e+00           ***
8         temp_1    10.603994  ...  0.000000e+00           ***
9         temp_9     0.134057  ...  3.631720e-03            **
10       solar_4     0.507820  ...  0.000000e+00           ***
11      solar_16     0.566548  ...  0.000000e+00           ***
12      lag_48*7    -3.494357  ...  0.000000e+00           ***
13     sin_336_1    11.244244  ...  0.000000e+00           ***

[14 rows x 6 columns]"
69,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-10,31622.008124687236,8392.67,8472.949639119655,10348.000670118694,6597.898608120616,2020-03-10 06:30:00,2020-03-10 04:30:00,8018.88,8020.990026602643,9761.79189707029,6755.513506200216,2020-03-10 07:00:00,2020-03-10 11:30:00,149529.22375583576,0.6647581551868973,317.41138980322285,0.04343730649705129,"           label        value  ...       p_value  significance
0            ar1     1.642850  ...  0.000000e+00           ***
1            ar2    -0.653077  ...  0.000000e+00           ***
2      intercept -1750.092441  ...  0.000000e+00           ***
3       rainfall    -0.050579  ...  8.760040e-01              
4    pv_capacity     8.374301  ...  0.000000e+00           ***
5    temperature     3.416751  ...  1.568587e-01              
6    solar_power     0.102512  ...  9.895917e-02             .
7   total_demand     6.721247  ...  7.231956e-03            **
8         temp_1    10.155538  ...  1.116462e-09           ***
9         temp_9     0.192641  ...  1.698365e-03            **
10       solar_4     0.463994  ...  1.669775e-13           ***
11      solar_16     0.555610  ...  0.000000e+00           ***
12      lag_48*7    -0.694342  ...  7.796121e-01              
13     sin_336_1     9.126331  ...  1.324221e-10           ***

[14 rows x 6 columns]"
70,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-11,31626.939385780577,8509.13,8498.402556656934,10380.259825450747,6616.545287863123,2020-03-11 06:30:00,2020-03-11 04:30:00,8022.3,8095.362878282554,9843.917405364797,6771.446278084045,2020-03-11 07:00:00,2020-03-11 12:00:00,190592.8540973401,0.5703530921345754,337.19737802001987,0.04541833699864942,"           label        value  ...       p_value  significance
0            ar1     1.644022  ...  0.000000e+00           ***
1            ar2    -0.654233  ...  0.000000e+00           ***
2      intercept -2222.701392  ...  0.000000e+00           ***
3       rainfall    -0.047446  ...  8.856461e-01              
4    pv_capacity     9.166317  ...  0.000000e+00           ***
5    temperature     3.480266  ...  5.012531e-02             .
6    solar_power     0.084129  ...  1.660513e-01              
7   total_demand     8.035638  ...  1.509229e-05           ***
8         temp_1     9.693085  ...  0.000000e+00           ***
9         temp_9     0.180439  ...  5.033162e-03            **
10       solar_4     0.470056  ...  1.742828e-12           ***
11      solar_16     0.557232  ...  0.000000e+00           ***
12      lag_48*7     1.396657  ...  2.886580e-15           ***
13     sin_336_1     8.756649  ...  0.000000e+00           ***

[14 rows x 6 columns]"
71,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-12,31639.42164266474,8631.93,8738.422891751814,10638.728606528786,6838.117176974842,2020-03-12 06:30:00,2020-03-12 04:30:00,8088.63,8342.794575141595,10107.797303980813,6938.110168027788,2020-03-12 07:00:00,2020-03-12 12:00:00,257447.0135025483,0.45175753939200114,408.9771715579775,0.05495728627999963,"           label        value  ...       p_value  significance
0            ar1     1.646367  ...  0.000000e+00           ***
1            ar2    -0.656482  ...  0.000000e+00           ***
2      intercept -2895.102866  ...  0.000000e+00           ***
3       rainfall    -0.050757  ...  8.789014e-01              
4    pv_capacity    10.317627  ...  0.000000e+00           ***
5    temperature     3.124994  ...  9.531144e-02             .
6    solar_power     0.057415  ...  3.562379e-01              
7   total_demand     7.521370  ...  1.788249e-03            **
8         temp_1    10.174732  ...  1.090138e-09           ***
9         temp_9     0.173076  ...  6.322031e-03            **
10       solar_4     0.444302  ...  1.199707e-12           ***
11      solar_16     0.562705  ...  0.000000e+00           ***
12      lag_48*7    -0.225339  ...  8.964759e-01              
13     sin_336_1     3.987335  ...  0.000000e+00           ***

[14 rows x 6 columns]"
72,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-13,31648.609971258003,8295.05,8391.631270617727,11139.84972215118,5681.731549178008,2020-03-13 05:30:00,2020-03-13 04:30:00,7990.7,7999.762505384666,10277.324636621364,6977.456979965388,2020-03-13 07:00:00,2020-03-13 12:00:00,200553.5004294118,0.4728221232140597,327.24234754913283,0.045270734366579767,"           label        value  ...       p_value  significance
0            ar1     1.649444  ...  0.000000e+00           ***
1            ar2    -0.649489  ...  0.000000e+00           ***
2      intercept -3569.771653  ...  0.000000e+00           ***
3       rainfall    -0.039905  ...  4.660513e-01              
4    pv_capacity     5.889713  ...  2.055451e-06           ***
5    temperature     3.426654  ...  1.355200e-01              
6    solar_power     0.031483  ...  8.242413e-01              
7   total_demand     9.261690  ...  0.000000e+00           ***
8         temp_1    10.039259  ...  3.071145e-06           ***
9         temp_9     0.180489  ...  2.741969e-01              
10       solar_4     0.483228  ...  7.368544e-04           ***
11      solar_16     0.571065  ...  0.000000e+00           ***
12      lag_48*7    -1.638075  ...  3.585947e-08           ***
13     sin_336_1     4.850974  ...  0.000000e+00           ***

[14 rows x 6 columns]"
73,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-14,31613.198150896642,7705.42,7530.381303084361,9470.838421966939,5589.924184201783,2020-03-14 06:00:00,2020-03-14 06:30:00,7392.01,7173.629130019401,8864.302100536146,6837.542873860345,2020-03-14 08:30:00,2020-03-14 08:30:00,41607.21635531915,0.8446478092641312,177.4785241489984,0.026300631669960384,"           label        value  ...       p_value  significance
0            ar1     1.646258  ...  0.000000e+00           ***
1            ar2    -0.656107  ...  0.000000e+00           ***
2      intercept -3556.421827  ...  0.000000e+00           ***
3       rainfall    -0.080647  ...  8.232650e-01              
4    pv_capacity    11.492371  ...  0.000000e+00           ***
5    temperature     2.484267  ...  3.420187e-03            **
6    solar_power     0.001374  ...  9.825129e-01              
7   total_demand     7.041399  ...  1.028182e-02             *
8         temp_1     8.789027  ...  0.000000e+00           ***
9         temp_9     0.203459  ...  1.035078e-03            **
10       solar_4     0.475725  ...  1.392220e-13           ***
11      solar_16     0.566455  ...  0.000000e+00           ***
12      lag_48*7     1.649516  ...  0.000000e+00           ***
13     sin_336_1     5.663851  ...  0.000000e+00           ***

[14 rows x 6 columns]"
74,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-15,31625.737874206905,7939.49,7843.830490616662,9781.962392361727,5909.363136642961,2020-03-15 06:30:00,2020-03-15 07:00:00,6758.86,6944.453941868388,8696.399113099835,6468.804639995749,2020-03-15 08:30:00,2020-03-15 09:30:00,132153.61046471485,0.6377039306256516,313.5065063385816,0.04898972553036588,"           label        value  ...       p_value  significance
0            ar1     1.644408  ...  0.000000e+00           ***
1            ar2    -0.654368  ...  0.000000e+00           ***
2      intercept -3658.336340  ...  0.000000e+00           ***
3       rainfall    -0.057265  ...  8.622705e-01              
4    pv_capacity    11.703785  ...  0.000000e+00           ***
5    temperature     3.275957  ...  1.774777e-01              
6    solar_power    -0.000240  ...  9.970566e-01              
7   total_demand     7.020036  ...  3.171336e-03            **
8         temp_1     9.169479  ...  0.000000e+00           ***
9         temp_9     0.207981  ...  4.784393e-04           ***
10       solar_4     0.478710  ...  1.352252e-13           ***
11      solar_16     0.562443  ...  0.000000e+00           ***
12      lag_48*7     1.851828  ...  1.179290e-01              
13     sin_336_1     4.774550  ...  0.000000e+00           ***

[14 rows x 6 columns]"
75,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-16,31667.922648970904,8476.08,7834.909214130494,10699.670991760224,5113.243327582318,2020-03-16 06:30:00,2020-03-16 06:30:00,8083.1,7282.610823196653,9456.613099352006,6436.289456487988,2020-03-16 07:30:00,2020-03-16 10:30:00,138902.72824178243,0.7449508723749508,293.03178959541833,0.038425664130210015,"           label        value  ...       p_value  significance
0            ar1     1.641377  ...  0.000000e+00           ***
1            ar2    -0.641377  ...  0.000000e+00           ***
2      intercept -2788.305904  ...  0.000000e+00           ***
3       rainfall    -0.030126  ...  9.278024e-01              
4    pv_capacity   -11.910627  ...  4.346667e-10           ***
5    temperature     3.418563  ...  2.777778e-13           ***
6    solar_power    -0.011865  ...  8.442157e-01              
7   total_demand     5.192517  ...  1.698595e-10           ***
8         temp_1     7.073858  ...  2.486363e-04           ***
9         temp_9     0.212048  ...  8.636376e-04           ***
10       solar_4     0.514399  ...  0.000000e+00           ***
11      solar_16     0.574136  ...  0.000000e+00           ***
12      lag_48*7    -1.775016  ...  2.046243e-06           ***
13     sin_336_1     3.776754  ...  0.000000e+00           ***

[14 rows x 6 columns]"
76,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-17,31573.68739108694,8458.57,8404.894953674533,10359.794810549596,6449.99509679947,2020-03-17 06:30:00,2020-03-17 05:30:00,8088.07,7714.727851236681,9376.696333082265,7018.949572226015,2020-03-17 07:00:00,2020-03-17 07:00:00,77445.0057468354,0.8139349673548135,242.297196795119,0.03424595673389027,"           label        value  ...       p_value  significance
0            ar1     1.656581  ...  0.000000e+00           ***
1            ar2    -0.666332  ...  0.000000e+00           ***
2      intercept -3638.187962  ...  0.000000e+00           ***
3       rainfall    -0.062733  ...  8.409983e-01              
4    pv_capacity    11.992706  ...  0.000000e+00           ***
5    temperature     1.633010  ...  5.652962e-01              
6    solar_power    -0.051079  ...  4.281146e-01              
7   total_demand     3.049021  ...  1.235324e-01              
8         temp_1     7.201077  ...  5.776591e-04           ***
9         temp_9     0.245640  ...  1.823865e-04           ***
10       solar_4     0.476079  ...  1.666889e-12           ***
11      solar_16     0.559040  ...  0.000000e+00           ***
12      lag_48*7     1.133942  ...  7.478452e-01              
13     sin_336_1     7.415447  ...  0.000000e+00           ***

[14 rows x 6 columns]"
77,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-18,31559.578223916986,8498.9,8625.129949169783,10586.288003069605,6664.578490413472,2020-03-18 05:30:00,2020-03-18 05:30:00,7991.83,7731.287585068748,9387.845292827245,7080.889002803721,2020-03-18 07:00:00,2020-03-18 07:00:00,207021.09109426034,0.5104698417025224,400.92531295947674,0.0566913640393657,"           label        value  ...       p_value  significance
0            ar1     1.659260  ...  0.000000e+00           ***
1            ar2    -0.669001  ...  0.000000e+00           ***
2      intercept -3469.990240  ...  0.000000e+00           ***
3       rainfall    -0.055076  ...  8.739223e-01              
4    pv_capacity    11.688904  ...  0.000000e+00           ***
5    temperature     1.624485  ...  2.152881e-01              
6    solar_power    -0.050966  ...  4.314229e-01              
7   total_demand     3.095168  ...  4.460368e-02             *
8         temp_1     6.885195  ...  5.591061e-11           ***
9         temp_9     0.232548  ...  3.352346e-04           ***
10       solar_4     0.458757  ...  5.452971e-12           ***
11      solar_16     0.559934  ...  0.000000e+00           ***
12      lag_48*7     1.927198  ...  3.879336e-02             *
13     sin_336_1     6.706135  ...  0.000000e+00           ***

[14 rows x 6 columns]"
78,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-19,31573.977686004167,9539.15,8237.373247995487,11144.272241784205,5405.093108261621,2020-03-19 05:30:00,2020-03-19 06:30:00,7922.25,7460.038399111015,9506.53365511907,6922.957350137833,2020-03-19 07:00:00,2020-03-19 07:00:00,372614.0245670816,0.6101888740310588,478.2851348848958,0.058357021079455916,"           label        value  ...       p_value  significance
0            ar1     1.655781  ...  0.000000e+00           ***
1            ar2    -0.655925  ...  0.000000e+00           ***
2      intercept -3197.981061  ...  0.000000e+00           ***
3       rainfall     0.033814  ...  9.174634e-01              
4    pv_capacity    -4.420671  ...  1.193751e-01              
5    temperature     1.836824  ...  2.996593e-07           ***
6    solar_power    -0.067577  ...  2.874568e-01              
7   total_demand     1.829962  ...  2.143736e-07           ***
8         temp_1     5.282228  ...  2.608494e-06           ***
9         temp_9     0.222218  ...  4.230439e-04           ***
10       solar_4     0.455919  ...  2.090328e-12           ***
11      solar_16     0.573080  ...  0.000000e+00           ***
12      lag_48*7     0.499125  ...  5.688940e-01              
13     sin_336_1     4.171524  ...  0.000000e+00           ***

[14 rows x 6 columns]"
79,"(2, 0, 0, 0, 48, 0, 0)",2688,True,2020-03-20,31517.05589856855,10226.72,7879.5364712481805,10698.475448605801,5119.5347128910225,2020-03-20 04:30:00,2020-03-20 05:30:00,7942.66,7228.804430399665,9114.177232300452,6968.045051134117,2020-03-20 12:00:00,2020-03-20 07:00:00,1485759.8201493379,-0.04756041713928272,956.6912830207433,0.109008571142723,"           label       value  ...       p_value  significance
0            ar1    1.650850  ...  0.000000e+00           ***
1            ar2   -0.650993  ...  0.000000e+00           ***
2      intercept -477.467479  ...  0.000000e+00           ***
3       rainfall    0.227417  ...  4.798138e-01              
4    pv_capacity  -11.165347  ...  1.403322e-13           ***
5    temperature    1.461299  ...  1.998520e-02             *
6    solar_power   -0.083763  ...  1.313104e-01              
7   total_demand    0.823479  ...  5.777495e-01              
8         temp_1    5.615520  ...  9.143875e-10           ***
9         temp_9    0.243959  ...  1.392562e-07           ***
10       solar_4    0.473185  ...  1.865175e-14           ***
11      solar_16    0.569925  ...  0.000000e+00           ***
12      lag_48*7   -0.412017  ...  9.020701e-02             .
13     sin_336_1    8.155806  ...  0.000000e+00           ***

[14 rows x 6 columns]"
