,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
123,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-03,30067.858176088037,9080.3,9137.310979172002,10050.841511145763,8223.78044719824,2020-05-03 06:00:00,2020-05-03 06:00:00,7389.51,7455.6855144549245,8112.2864572271965,7331.336315146592,2020-05-03 00:00:00,2020-05-03 00:00:00,234170.59991498222,0.7358521251512578,388.93664119829504,0.059891514173170755
124,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-04,30062.92518819788,9823.34,8813.661470066954,9677.594313401089,7949.728626732819,2020-05-04 06:00:00,2020-05-04 06:00:00,8481.01,7437.857330270421,7824.809853330187,7314.711192958812,2020-05-04 08:30:00,2020-05-04 00:00:00,506459.0723658772,0.4735665520890554,611.2930255333824,0.07583055151748547
125,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-05,30251.878023660003,9513.53,9825.573713416066,10968.109491341285,8683.037935490847,2020-05-05 06:00:00,2020-05-05 06:00:00,8373.39,8270.125394478382,9058.276792075398,7654.339089318502,2020-05-05 08:30:00,2020-05-05 08:30:00,75724.53920144784,0.8855202420615916,243.60172874836425,0.031319767600168316
126,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-06,30072.154859940954,9291.21,9377.849318348102,10357.046311988652,8398.652324707553,2020-05-06 06:00:00,2020-05-06 06:00:00,8242.58,7946.077310900808,8617.216636513278,7523.2952825349375,2020-05-06 08:30:00,2020-05-06 08:30:00,22223.518507784673,0.9649945359173976,124.29207541552658,0.01637428013501575
127,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-07,30127.400048887826,9144.39,9301.636752962459,10274.857272103787,8328.41623382113,2020-05-07 05:30:00,2020-05-07 06:00:00,8350.05,8117.88222622612,8784.9905082417,7522.008228418406,2020-05-07 08:30:00,2020-05-07 08:30:00,21790.321425229773,0.957407224514733,113.58000201877793,0.014451410500399033
128,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-08,30107.083082298497,8651.19,9340.06191866058,10309.15525246139,8370.96858485977,2020-05-08 05:30:00,2020-05-08 06:00:00,7631.69,7804.186945918347,8469.405903381028,7339.228963983713,2020-05-08 08:00:00,2020-05-08 08:30:00,129804.52140936158,0.6891727994366909,294.9254656932791,0.03991930970711701
129,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-09,30327.341293469308,8345.99,8892.147576515817,9721.988934269637,8062.306218761999,2020-05-09 06:00:00,2020-05-09 06:00:00,7325.8,7574.222632591169,8206.11242939299,7130.724394999248,2020-05-09 00:00:00,2020-05-09 08:30:00,157689.5783213297,0.6126141000345926,335.163370613749,0.048666386748437686
130,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-10,30070.175794552317,9079.5,8739.432327443606,9710.104474474148,7768.7601804130645,2020-05-10 06:00:00,2020-05-10 06:00:00,6940.92,7249.143668826371,7914.652796576524,6863.815355752978,2020-05-10 00:00:00,2020-05-10 08:30:00,160976.22874082523,0.8555522891943041,322.175188715493,0.04471167687897031
131,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-11,30119.782087210482,10250.27,8915.50888043773,9834.949801317327,7996.067959558133,2020-05-11 06:00:00,2020-05-11 06:00:00,8989.97,7542.066966894385,8146.5198301985365,7415.974918308376,2020-05-11 08:30:00,2020-05-11 00:00:00,749758.4366024953,0.38289364745250065,746.3982784080345,0.08920419314039696
132,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-12,31263.705133900872,10008.65,10009.570504661293,11545.324056258787,8473.816953063799,2020-05-12 06:00:00,2020-05-12 06:00:00,9137.69,8733.458052260292,9787.233736077576,7954.892362197549,2020-05-12 08:00:00,2020-05-12 08:30:00,36865.318604523454,0.956516280912351,146.25944026233148,0.018088471801101385
133,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-13,31240.324773939097,10195.56,10165.66937166622,11687.86083986321,8643.47790346923,2020-05-13 05:30:00,2020-05-13 06:00:00,8993.15,9047.412319632094,10091.198690043855,8032.607351761335,2020-05-13 08:30:00,2020-05-13 08:00:00,45165.514773263865,0.9526238218083071,179.99113859702925,0.023251001810789054
134,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-14,30187.64891316077,10376.27,10088.626572420031,11093.600053787846,9083.653091052216,2020-05-14 05:30:00,2020-05-14 06:00:00,9147.15,9077.588005803307,9766.378137180696,8388.797874425918,2020-05-14 08:30:00,2020-05-14 08:30:00,31102.84648111419,0.9667394003876267,149.42021406123226,0.018342715831676657
135,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-15,30593.201918646893,10242.8,10387.826540009548,11633.2910043573,9154.5031696746,2020-05-15 05:30:00,2020-05-15 05:30:00,8905.39,9117.283174249766,9970.913051397147,8263.653297102384,2020-05-15 08:00:00,2020-05-15 08:30:00,20175.28061490584,0.9782036544134269,112.78510186749611,0.013818513199767462
136,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-16,30296.92063013244,9255.04,10325.640491849183,11319.593617559894,9331.68736613847,2020-05-16 06:00:00,2020-05-16 06:00:00,8127.14,9079.844702555274,9751.038437595944,8417.576177150531,2020-05-16 00:00:00,2020-05-16 08:00:00,742533.0088665276,-0.22121145265225683,777.7141612398096,0.1022841942071252
137,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-17,30100.441725882283,9310.81,9421.874911424868,10363.3996789129,8480.350143936836,2020-05-17 06:00:00,2020-05-17 06:00:00,7771.69,8132.568495992935,8798.763368063173,7658.313409029014,2020-05-17 00:00:00,2020-05-17 08:30:00,114571.72876943438,0.8438389481598407,263.07006702433046,0.03699607027051519
138,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-18,30100.60145554425,10136.43,8987.266680569788,9975.096585648953,8010.41053606199,2020-05-18 05:30:00,2020-05-18 06:00:00,9000.93,7687.4942703780835,8365.77572995009,7337.139542529212,2020-05-18 08:30:00,2020-05-18 08:30:00,874235.8312231574,0.15444449690566842,833.7261960453716,0.09984199349259493
139,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-19,30171.018306859554,9721.22,9889.967091181803,10876.722457285228,8906.78317118524,2020-05-19 05:30:00,2020-05-19 05:30:00,8629.44,8391.044745435036,9074.56358901343,7729.072250753578,2020-05-19 08:30:00,2020-05-19 08:30:00,35334.60091410386,0.951578007952484,160.9932063938114,0.020141855778391584
140,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-05-20,30100.439292048508,9354.23,9606.50808571274,10582.704633150151,8630.311538275328,2020-05-20 05:30:00,2020-05-20 05:30:00,8449.24,8285.49611785588,8966.604992455706,7640.632621536497,2020-05-20 08:30:00,2020-05-20 08:30:00,21360.6320885465,0.9640248568119019,120.8187147092114,0.015139575072330722
