year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_ar1,coef_ma1,coef_sar1,coef_intercept,coef_ex_1,coef_ex_2,coef_ex_3,coef_ex_4,coef_ex_5,coef_ex_6,coef_ex_7,coef_ex_8,coef_ex_9,coef_ex_10,coef_ex_11
2017,1,2017-01-01,2017-02-26,2688,"(1, 0, 1)","(1, 0, 0, 48)",31665.264099556724,-15816.530215259456,37575.33602514965,0.0229761282423544,0.9999645392738981,0.4755828374720307,0.3395703852748881,-13981.459052308806,-1.8268181011099784,-22.97698752749716,16.097107729932304,0.2594947506106564,18.745817293916687,4.343326153927148,0.4913931463497576,0.5559781996845259,0.5607249141853516,6.3883420463521325,1.551054013846032
2017,3,2017-03-01,2017-04-26,2688,"(1, 0, 1)","(1, 0, 0, 48)",30193.964902470983,-15080.880616716586,658917.209997215,0.08730627700942,0.9805047501549305,0.2955129981461295,0.4303195175794653,-8143.1384972237765,0.4122451937471112,28.068645115826115,2.1344670774900862,0.06088621110143322,2.5597801290846722,1.9446049075727831,-0.03777731274648488,0.3197261172055436,0.6893175540430925,5.77622533599154,2.220750894047081
2017,6,2017-06-01,2017-07-27,2688,"(1, 0, 1)","(1, 0, 0, 48)",30579.164322696193,-15273.48032682919,99450.7107597617,0.03145563250448046,0.9778848662625226,0.31329099261639226,0.2214983994841862,38795.94788207839,0.9750565100342783,-100.08181144471652,-8.58889896463711,0.37616694099506276,-7.261757946977909,1.3176234739928798,-0.56017602139665,0.36664577180833313,0.8837442808505502,5.835069904886524,-4.30537302206542
2017,9,2017-09-01,2017-10-27,2688,"(1, 0, 1)","(1, 0, 0, 48)",30190.953925724283,-15079.375128343236,31050.592766941845,0.02089967066527974,0.9683969407678259,0.2796352535863463,0.2802834982598792,-11312.063224702602,-2.943681960967382,33.64418598552368,0.12829573781996828,0.044300870891675004,0.3896264727515586,1.9830910586175126,-0.010530303347991321,0.2104422857714337,0.743440757356037,5.565386849336917,3.0507661909456876
2018,1,2018-01-01,2018-02-26,2688,"(1, 0, 1)","(1, 0, 0, 48)",31427.06189982415,-15697.42911539317,696869.4311437822,0.0939141294658042,0.9999987183480158,0.3875694976817534,0.5199017141027127,402.2593640703083,-4.461317109175578,-25.32481666297531,11.382917868238236,0.07324960856535512,18.35003488476346,15.137239536055716,0.5301590662028313,0.6618384628646996,0.403763973451047,0.24342759578183007,5.361344057206696
2018,3,2018-03-01,2018-04-26,2688,"(1, 0, 1)","(1, 0, 0, 48)",30708.739312176276,-15338.267821569232,328572.9689286813,0.06220125921354145,0.9774803155083762,0.2954066630981363,0.5266764961803443,1064.2193033115839,-0.987747448500178,4.242602167454809,10.734392963833223,0.06344132749349285,7.126140158275607,8.697535744659547,0.06730848910722731,0.5981568990775075,0.5329660224911608,4.318215929391589,1.5481229771908276
2018,6,2018-06-01,2018-07-27,2688,"(1, 0, 1)","(1, 0, 0, 48)",31011.087350916783,-15489.441840939486,123108.15118219318,0.03106566520948097,0.9754666190580837,0.27706161162754483,0.2783047942863502,32079.993217511616,0.2571589406034889,-70.92311718933695,-6.252053797644123,0.5345161872776316,-10.14665509753875,2.2492816073357975,-0.7126687502807272,0.5370865220754417,0.8447873041256666,4.134097564860035,-2.607851770065519
2018,9,2018-09-01,2018-10-27,2688,"(1, 0, 1)","(1, 0, 0, 48)",30688.866876680117,-15328.331603821152,170336.84365370485,0.04901827848045467,0.9728105654887058,0.31884433133288526,0.34316365801024384,-7746.921464032866,0.1888590676219124,22.51379140084626,-5.216865699001474,0.04011806647775984,0.48352436126689335,3.9495578215927836,-0.2276768886367524,0.21609530498662144,0.6808100985196005,5.07861367383191,3.4722091142791593
