year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_ma1,coef_ma2,coef_ma3,coef_ma4,coef_sma1,coef_ar1,coef_sar1,coef_sar2,coef_sar3,coef_ma5,coef_ar2,coef_ar3
2018,1,2018-01-01,2018-02-26,2688,"(0, 0, 4)","(0, 1, 1, 48)",-14140.845249146578,7076.422624573289,169622.38513525925,0.04966856704607503,1.8877934736946602,2.16223009948239,1.5472821081069141,0.6135996922244725,-0.5733813245677288,,,,,,,
2018,3,2018-03-01,2018-04-26,2688,"(1, 0, 0)","(3, 1, 0, 48)",-16514.633814517045,8262.316907258522,459896.26919377706,0.07692452892046632,,,,,,0.988165408682969,-0.4235851149751825,-0.3876587797499848,-0.1577013373133093,,,
2018,6,2018-06-01,2018-07-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",-17743.58510322152,8881.79255161076,39023.991017588116,0.016976587810945878,0.6023780071144336,0.6120004682089725,0.41957184071826154,0.23521239730860408,,0.924032962642226,-0.47890817915752854,-0.33668224987927464,-0.20988003722536147,0.06749931386140665,,
2018,9,2018-09-01,2018-10-27,2688,"(1, 0, 4)","(3, 1, 0, 48)",-17111.88733157589,8564.943665787945,469860.6357622803,0.08633394757043354,0.47837964146835915,0.3925576792672553,0.2419874786137162,0.1165427995820429,,0.9549816896669207,-0.549232170709907,-0.37363170421936887,-0.21135478611866956,,,
2019,1,2019-01-01,2019-02-26,2688,"(1, 0, 5)","(2, 1, 0, 48)",-17531.120539533433,8774.560269766716,242158.44684430855,0.04413397107488415,0.44829422184915385,0.5258591351361045,0.37037518463951596,0.21989394053614894,,0.9795693078933386,-0.5235391686468678,-0.35331999070363557,,0.12197991204174417,,
2019,3,2019-03-01,2019-04-26,2688,"(1, 0, 4)","(3, 1, 0, 48)",-17561.172598541445,8789.586299270723,83640.4856378998,0.032200896655755464,0.5022489571154353,0.43215321430851195,0.25303284722273656,0.14171957470934737,,0.9617376569509695,-0.5492978620470089,-0.34475573661671044,-0.21150530857428046,,,
2019,6,2019-06-01,2019-07-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",-17837.742072426707,8928.871036213353,651516.9052030124,0.08594923234527661,0.5889074801463491,0.6711019736823296,0.46143990725399,0.23692264407523175,,0.9320669053020765,-0.49563890927958704,-0.3198773476639393,-0.17975116845813477,0.07886368073126085,,
2019,9,2019-09-01,2019-10-27,2688,"(3, 0, 3)","(2, 1, 1, 48)",-17018.456787977884,8519.228393988942,560761.505509697,0.09820790268789455,0.8043478194447148,-0.05940921583004591,0.11117243772111887,,-0.6052244335462131,0.5895418031198851,-0.05376170440766254,-0.20380266686608664,,,0.9355163297618955,-0.5616944661789234
