,model,traing_window size,using_exog,eval_date,model aicc,peak_actual_afternoon,peak_predicted_afternoon_mean,peak_predicted_afternoon_hi,peak_predicted_afternoon_lo,time_of_peak_actual_afternoon,time_of_peak_predicted_afternoon,peak_actual_morning,peak_predicted_morning_mean,peak_predicted_morning_hi,peak_predicted_morning_lo,time_of_peak_actual_morning,time_of_peak_predicted_morning,mse,r2,mae,mape
171,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-20,30733.373964925657,9664.21,10525.019977941192,11729.617174170908,9320.422781711477,2020-06-20 05:30:00,2020-06-20 05:30:00,8750.76,9598.08864157715,10436.638391158545,8759.538891995753,2020-06-20 09:30:00,2020-06-20 08:30:00,496833.98369571735,0.38588196566354604,640.603610893917,0.08184484767725486
172,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-21,30724.39182554943,10232.98,9975.424539060383,11188.902748806577,8761.946329314189,2020-06-21 06:00:00,2020-06-21 05:30:00,8630.01,9031.336437745358,9876.06584513085,8186.607030359866,2020-06-21 10:00:00,2020-06-21 08:30:00,139549.14279676788,0.892197733827945,228.75699488919864,0.029165832889774247
173,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-22,30798.929392270893,11785.27,10015.75070181791,11260.46848282167,8781.87968625837,2020-06-22 06:00:00,2020-06-22 06:00:00,10324.87,8856.487928447928,9712.564338131078,8000.411518764778,2020-06-22 08:30:00,2020-06-22 08:30:00,1283771.0762291697,0.43113055201340666,995.4299958811802,0.104464889631056
174,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-23,30835.12694300037,11980.08,10997.355999870997,12236.621851613521,9762.37948836202,2020-06-23 06:00:00,2020-06-23 05:30:00,10670.7,9739.82801827636,10602.775953775146,8876.880082777572,2020-06-23 08:00:00,2020-06-23 08:30:00,288156.29388278746,0.8541542962638458,434.74775296733173,0.043592035361264325
175,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-24,30904.21455744019,11394.18,11084.764991248892,12346.79024323497,9832.286004865238,2020-06-24 05:30:00,2020-06-24 05:30:00,10599.77,9816.541203512432,10691.518272477928,8941.564134546936,2020-06-24 08:00:00,2020-06-24 08:30:00,91887.38645389432,0.9385069434215659,232.3874976152036,0.024685989553496056
176,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-25,30861.654611539718,11233.08,11019.839937514032,12273.74954950103,9776.370526452742,2020-06-25 06:00:00,2020-06-25 06:00:00,10264.25,9844.8263553865,10710.933754564727,8978.718956208273,2020-06-25 08:00:00,2020-06-25 08:30:00,35159.43124469006,0.9773653372670951,144.25768716056112,0.01589726258203091
177,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-26,30929.56371891632,11015.04,11067.98209777728,12345.359715451523,9796.963509613102,2020-06-26 05:30:00,2020-06-26 06:00:00,10514.41,9809.838861069311,10690.311559709009,8940.86505496266,2020-06-26 08:00:00,2020-06-26 08:30:00,88942.68892558829,0.9394753848796953,238.24031616076422,0.026434400187292467
178,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-27,30881.390185208318,10651.08,11414.980706317958,12679.059726734675,10156.277588090916,2020-06-27 06:00:00,2020-06-27 05:30:00,9229.24,10292.245799772387,11168.696760727707,9415.794838817066,2020-06-27 09:30:00,2020-06-27 08:30:00,551340.2397829538,0.48787336458688413,657.3256473854091,0.0772606635449292
179,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-28,30966.25543856849,10961.22,10796.45257464936,12075.166927375461,9521.100989573571,2020-06-28 06:00:00,2020-06-28 05:30:00,8717.54,9738.244422691689,10625.10097118301,8851.387874200367,2020-06-28 09:00:00,2020-06-28 08:30:00,271463.05053735606,0.8248192542546888,388.98228725664234,0.04926019513536489
180,"(1, 1, 1, 1, 48, 0, 0)",2688,True,2020-06-29,30954.192411948326,11575.8,10724.797253847551,12015.607529438605,9433.986978256498,2020-06-29 05:30:00,2020-06-29 06:00:00,10399.98,9464.660885578678,10353.754105742912,8575.567665414444,2020-06-29 08:30:00,2020-06-29 08:30:00,336459.35448720725,0.8193805697132321,513.6327083991797,0.054737027715885456
