year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_intercept,coef_ex_1,coef_ex_2,coef_ex_3,coef_ex_4,coef_ex_5,coef_ex_6,coef_ex_7,coef_ex_8,coef_ex_9,coef_ex_10,coef_ex_11
2017,1,2017-01-01,2017-01-02,48,"(0, 0, 0)","(0, 0, 0, 48)",602.4694112567141,-282.88176445188645,1740408.8684524673,0.15762158568113424,0.06413307443568916,-8.206768598029157e-13,22.864723697839576,-97.59134671760523,0.20668431017682476,-75.11393488745827,-18.68456690461086,2.8836875686812067,1.6593124646446975,0.45034670644372454,33.33637150228476,-3.440794506297437
2017,3,2017-03-01,2017-03-02,48,"(0, 0, 0)","(0, 0, 0, 48)",546.795329011364,-255.0447233292114,185495.63957729287,0.03775242609863788,0.004978431695538882,0.11549961533453845,1.80963005071072,1.5603284648023537,0.8763942942980476,23.39762663232075,-18.278868243015282,-0.8367770381549748,-0.2633843736466037,0.9039327729451134,-26.975901089118846,-51.519981440747515
2017,6,2017-06-01,2017-06-02,48,"(0, 0, 0)","(0, 0, 0, 48)",542.2486993099322,-252.77140847849552,46149.73358337547,0.02205698664790016,-0.003236843613636242,7.815970093361102e-14,-1.2090193528643116,-23.00970521749934,0.4578575568094476,-10.232377723631844,12.981556366289814,-0.7523245881956395,0.22399121942196043,1.1986235920330661,0.5909372144473168,-3.3999241781013203
2017,9,2017-09-01,2017-09-02,48,"(0, 0, 0)","(0, 0, 0, 48)",548.748571277583,-256.0213444623209,61753.890272965684,0.026142780228489062,-0.0013167165590794172,-2.2071233729548112e-13,-0.5074072597090828,-11.199693931527811,0.31509117589914026,-28.099280376990126,49.228960980076536,-0.2944608996360704,-0.5981655375987245,1.0218762561351964,22.113535372852347,33.136976867294244
2018,1,2018-01-01,2018-01-02,48,"(0, 0, 0)","(0, 0, 0, 48)",562.2274907471326,-262.7608041970957,639055.7845897906,0.07859727555810364,0.01281740786380936,2.388977904388412e-12,5.167043179900223,1.9442541061455152,-0.31868675469898955,77.93170355984594,20.027849847609694,1.2732628061837215,1.4405885726673873,0.3312235051459478,-20.9508313913592,62.37127913589503
2018,3,2018-03-01,2018-03-02,48,"(0, 0, 0)","(0, 0, 0, 48)",533.9897320354457,-248.64192484125226,349603.1928128651,0.05790005184854172,-0.009037467235687345,-8.057998712729386e-13,-3.730829149284417,-3.5744823263407532,-0.25564185700971853,35.473161586611,42.154639006593285,0.1508927318787876,-0.5478288768480333,1.0170778464388128,-26.45195767617367,-17.248251827288545
2018,6,2018-06-01,2018-06-02,48,"(0, 0, 0)","(0, 0, 0, 48)",568.6748403781368,-265.9844790125978,199732.3250098475,0.038787641400568125,-0.008936332161000982,8.952838470577262e-13,-3.8235258874075324,52.254774341667776,0.6055990330735357,57.393491352690276,-81.50415258930943,-1.2974995401460951,0.11069403179044457,1.2465673917039144,-21.93064781802676,60.12959384419011
2018,9,2018-09-01,2018-09-02,48,"(0, 0, 0)","(0, 0, 0, 48)",629.3757939914524,-296.3349558192556,34173.775532856605,0.016247435511274205,0.005309504553388508,0.009557108210237697,2.358465991000056,6.912612632045809,-0.46058549102517526,26.362030436200634,-19.4027406992643,-1.156927346346131,-0.33746138794732206,0.8460139655661987,-92.93857880970137,-25.843080139603057
