year,month,train_start,train_end,train_obs,arima_order,seasonal_order,aic,loglik,mse_oob,mape_oob,coef_ar1,coef_ma1,coef_ma2,coef_ma3,coef_ma4,coef_ma5,coef_sar1,coef_sar2,coef_sar3
2017,1,2017-01-01,2017-02-26,2688,"(1, 0, 5)","(3, 1, 0, 48)",30261.636218167518,-15120.776268079575,541206.6607999859,0.08398424461327214,0.9819288568818302,0.6342307010463633,0.6420287369725418,0.5131209211099375,0.3034456546894563,0.16942886482303676,-0.5892808305291004,-0.38763466905856103,-0.2385746991255678
2017,3,2017-03-01,2017-04-26,2688,"(1, 0, 5)","(3, 1, 0, 48)",29432.80811509197,-14706.362216541802,788209.8511350971,0.09725975195625373,0.9690800541196385,0.4665873619406904,0.44933279344437543,0.3087112444089791,0.16639867210079776,0.06233141953251799,-0.5080510505149707,-0.3399511471933896,-0.2031356698577553
2017,6,2017-06-01,2017-07-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",30279.380899790118,-15129.648608890875,190376.06301704716,0.045613204129591606,0.9269159701877728,0.6596415224492683,0.617059204474132,0.45461891189631387,0.16546119536041168,0.06414029302613186,-0.4766564454870131,-0.38028236709961705,-0.20904473187697037
2017,9,2017-09-01,2017-10-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",29651.3044089044,-14815.610363448017,34786.08954591263,0.019233913060375685,0.9496960082733251,0.44584687261745953,0.47853876389228606,0.2933601684590318,0.07829697721448568,0.043737987038399234,-0.5224276465774795,-0.3886940103757601,-0.16959580456066836
2018,1,2018-01-01,2018-02-26,2688,"(1, 0, 5)","(3, 1, 0, 48)",30046.68975801596,-15013.303038003796,177327.3486865187,0.038186757716683555,0.9744452639316881,0.5137912422033705,0.5203148888200534,0.4096192576964027,0.24998294296325535,0.07453754091976512,-0.6033144115570248,-0.4086995306404082,-0.23918098021701928
2018,3,2018-03-01,2018-04-26,2688,"(1, 0, 5)","(3, 1, 0, 48)",29799.596445867643,-14889.756381929637,261094.84392544455,0.056620516889163065,0.9602756683449923,0.43354080845571175,0.45815804993337306,0.32048310848704786,0.12397605215644283,0.08159158491557894,-0.5477665472145055,-0.4074770094437245,-0.20297968687180978
2018,6,2018-06-01,2018-07-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",30305.129860851655,-15142.523089421644,42015.096828583046,0.01800059723349173,0.9231769211163102,0.6250604409137324,0.6115321133573169,0.39955218955239197,0.20603855173278804,0.05120693457415959,-0.46636667991360886,-0.33184113483907673,-0.21324868024184446
2018,9,2018-09-01,2018-10-27,2688,"(1, 0, 5)","(3, 1, 0, 48)",30113.499281216067,-15046.70779960385,467980.9698916629,0.08620849629210052,0.9511712510893484,0.4974440114744777,0.407707020178257,0.24685040282295764,0.11912861670880476,0.017229225520242364,-0.5324709831893641,-0.366123221764115,-0.2035832416732049
