,date,true_peak,true_peak_time,pred_peak,pred_peak_time,Total Train MSE,Total Train MAE,Total Train MAPE,Total Val MSE,Total Val MAE,Total Val MAPE,Peak Val MSE,Peak Val MAE,Peak Val MAPE
0,2010-03-14,8559.36,19:00:00,8849.868,10:00:00,1204.012404764317,26.60861979166657,0.0035128797606632273,125442.86135989944,297.91149414062494,0.04039139499301606,84394.99338696408,290.5081640624994,0.033940407234010414
1,2010-04-03,8317.03,09:30:00,8250.398,18:30:00,518.7617638523789,18.554479573567658,0.002528295940357117,45053.346265415545,154.3522298177083,0.01989837693622423,4439.765121191494,66.63156250000065,0.008011461122540215
2,2010-04-23,9873.68,14:30:00,10158.179,18:30:00,909.860500522218,23.39390380859383,0.0027464088275975587,33763.20168889315,127.96773844401048,0.014582980125549793,80939.51652509901,284.4987109374997,0.028813847616845967
3,2010-05-13,10747.02,18:30:00,10745.874,18:00:00,1002.9382120531542,23.396864013671898,0.002574312334574384,37109.8773680384,147.37502766927085,0.016365962542470757,1.313262281800317,1.1459765625004366,0.00010663203032100401
4,2010-06-02,11081.29,18:00:00,11160.597,18:00:00,1018.816096771562,26.309471028645874,0.0028245108945582427,12811.474847282416,93.89659098307287,0.010003529845191284,6289.549443055586,79.30667968749913,0.007156809332442263
5,2010-06-22,11953.04,18:00:00,12147.693,18:00:00,1300.5802911674448,28.940161132812477,0.002972473616347998,108595.52248832153,239.70824910481778,0.02577215651419902,37889.93031597256,194.65335937499913,0.01628484129351187
6,2010-07-12,11579.28,18:30:00,10548.592,18:30:00,700.7909157889279,19.492913818359302,0.0023280695170750736,1366994.3620128504,996.8156359863282,0.10088956654142993,1062318.1720610426,1030.6882031250007,0.08901142412352069
7,2010-08-01,10440.03,19:00:00,9960.111,18:30:00,417.7102139879109,15.236239827473867,0.0017977794220903887,167735.46043267162,362.1990169270834,0.0420116795019593,230321.93161426455,479.91867187500065,0.04596908934888124
8,2010-08-21,10286.54,18:30:00,10544.232,18:30:00,1095.650363096881,25.68727213541659,0.0028260396761121305,263968.08160246164,429.5754536946615,0.05080681716920283,66405.38429180253,257.6924218749991,0.025051418832279765
9,2010-09-10,10165.82,19:00:00,11072.752,19:00:00,555.8565948917759,17.502632242838462,0.001923524865609651,192703.65055853035,298.959658203125,0.031846955699540595,822525.5675991278,906.9319531250003,0.08921385123138127
10,2010-09-30,10167.92,19:00:00,9974.138,19:00:00,510.7905734225835,18.562114664713533,0.002189391916746756,60550.41974128484,197.03948974609384,0.023546680673496523,37551.58160999911,193.78230468750007,0.019058205088897245
11,2010-10-20,9257.11,10:00:00,9605.303,09:00:00,395.07544814360614,16.34796468098949,0.0019001534571524076,72735.25776447104,224.53878662109364,0.026027423809365666,121238.1802715389,348.1927343749994,0.037613546168836644
12,2010-11-09,9535.21,11:30:00,9682.004,13:00:00,377.79557545238094,15.833906656901036,0.0019220721301345008,53954.204845724125,172.4318599446615,0.02177647819158964,21548.450912134045,146.79390625000087,0.015394931653314493
