,date,true_peak,true_peak_time,pred_peak,pred_peak_time,Total Train MSE,Total Train MAE,Total Train MAPE,Total Val MSE,Total Val MAE,Total Val MAPE,Peak Val MSE,Peak Val MAE,Peak Val MAPE
0,2010-03-14,8559.36,19:00:00,8810.89,09:30:00,1163.0085089985755,25.76032430013019,0.003354701455569936,119058.9580116121,289.6406022135416,0.03919796753269075,63267.16404309205,251.52964843749942,0.029386501845640258
1,2010-04-03,8317.03,09:30:00,8222.559,09:30:00,68506.13543561335,215.93191040039065,0.02856855686217588,31877.653841686842,141.03424153645832,0.018416038314280833,8924.846598852662,94.47140625000065,0.011358791088886376
2,2010-04-23,9873.68,14:30:00,10180.45,09:30:00,192973.7596784283,363.5828059895833,0.04004240938111673,133275.76101809472,293.99037963867187,0.03319514653489428,94107.95273206921,306.7701953124997,0.031069489320344562
3,2010-05-13,10747.02,18:30:00,10721.156,09:30:00,414831.7970652765,556.0492297363281,0.05956462927674324,373481.75019345974,536.8476509602865,0.0572286390111994,668.9335640625226,25.863750000000437,0.0024065973637343594
4,2010-06-02,11081.29,18:00:00,11139.734,09:30:00,440683.8027725618,571.9929642740884,0.05902108751069888,427197.8484621568,554.9151041666668,0.05798894575938863,3415.744969140523,58.44437499999913,0.005274149038604632
5,2010-06-22,11953.04,18:00:00,12103.312,09:30:00,692651.3151191827,702.7947827148438,0.0688796324929458,782024.7625404298,730.3506864420573,0.07226832083229766,22581.53075622685,150.27152343749913,0.01257182469375984
6,2010-07-12,11579.28,18:30:00,10555.801,09:30:00,906328.0457033786,806.3824650065106,0.0932176250823713,752728.5404296896,631.8430391438802,0.06409460422967171,1047509.7112131116,1023.4792187500007,0.08838884790332392
7,2010-08-01,10440.03,19:00:00,9920.133,09:30:00,371824.1289851785,568.2975923665364,0.06638603222769189,756295.4221420706,766.9773881022135,0.0887440098160847,270293.0855704108,519.8971875000007,0.04979843807920098
8,2010-08-21,10286.54,18:30:00,10489.531,09:30:00,406873.81546462636,560.0740279134112,0.06074050724468335,870302.9338630494,835.9480619303386,0.09666226494900505,41205.44757656215,202.99124999999913,0.019733676240990566
9,2010-09-10,10165.82,19:00:00,11028.8545,09:30:00,544210.9571746395,598.8814501953126,0.06313078377955046,571295.8585652439,582.2753698730468,0.06403654329355227,744828.5347053366,863.0344921875003,0.08489570857909154
10,2010-09-30,10167.92,19:00:00,9977.786,09:30:00,225088.83258814752,409.7762150065103,0.0461957452142794,272202.74903676874,456.2624426269529,0.051489807164947755,36150.887451673916,190.13386718750007,0.018699386618649644
11,2010-10-20,9257.11,10:00:00,9576.616,09:30:00,205028.81641863982,313.5544226074218,0.03553107267894031,104779.47425665632,207.34452148437504,0.0244510165567038,102084.21882763787,319.5062109374994,0.034514682329312214
12,2010-11-09,9535.21,11:30:00,9675.935,09:30:00,211852.10072353808,374.3317500813802,0.04524732503350865,173449.69642374717,325.81679484049477,0.038541950123340135,19803.404689638002,140.72457031250087,0.014758413324142928
13,2010-11-29,9557.18,09:30:00,8365.704,09:30:00,60781.890171323255,190.2942980957032,0.024564921895790806,1077237.8907999815,922.8840238444012,0.10474361624388408,1419614.8165574486,1191.4758984375003,0.12466814462398954
