,date,true_peak,true_peak_time,pred_peak,pred_peak_time,Total Train MSE,Total Train MAE,Total Train MAPE,Total Val MSE,Total Val MAE,Total Val MAPE,Peak Val MSE,Peak Val MAE,Peak Val MAPE
0,2010-03-14,8559.36,19:00:00,8833.145,10:00:00,1607.4636791551438,29.99369018554694,0.0038481404367307313,113307.12391647854,285.14999348958327,0.03859707353438369,74957.9695517819,273.7845312499994,0.03198656573038164
1,2010-04-03,8317.03,09:30:00,8247.704,10:00:00,68611.98853134747,215.5352616373698,0.028517963487703326,34547.30782371878,152.75820597330727,0.020004539330915148,4806.080194166656,69.32589843750065,0.008335415218834205
2,2010-04-23,9873.68,14:30:00,10199.566,10:00:00,191193.6241182879,368.16042032877596,0.04054808731542014,127782.44625448734,290.78226074218753,0.03272998069865275,106201.94977853986,325.8864062499997,0.03300556694667031
3,2010-05-13,10747.02,18:30:00,10765.604,10:00:00,405984.8210608166,547.422012125651,0.05870214853833322,369691.0696534484,532.0208939615885,0.05676143540315932,345.3470529846029,18.583515624999563,0.001729178472264829
4,2010-06-02,11081.29,18:00:00,11204.415,10:00:00,428521.9518390203,562.3771561686198,0.05813843109565414,419881.5737096225,547.5589335123699,0.057215549361591365,15159.775244141936,123.12503906249913,0.011111074528552102
5,2010-06-22,11953.04,18:00:00,12129.931,10:00:00,665470.2335237435,687.0342915852865,0.06741838219766111,752942.556226619,715.3768501790364,0.07069099754380984,31290.30703247192,176.89066406249913,0.014798801314351757
6,2010-07-12,11579.28,18:30:00,10612.849,10:00:00,892208.0809070232,803.0757535807294,0.09285078654286566,760391.6690840119,647.7874987792969,0.06571008758719764,933989.5874839018,966.4313671875007,0.08346212952683592
7,2010-08-01,10440.03,19:00:00,9974.434,10:00:00,367004.0069773476,564.8694307454426,0.0659654121307856,751434.0977981003,766.8010774739583,0.08887113467598641,216780.01351291564,465.59640625000065,0.044597228767541915
8,2010-08-21,10286.54,18:30:00,10526.411,10:00:00,404745.6761950383,553.8509037272133,0.06002563133286698,860730.2659297244,830.3918383789063,0.09595134975077026,57538.16035675159,239.87113281249913,0.02331893258690474
9,2010-09-10,10165.82,19:00:00,11090.275,10:00:00,541135.0963508193,595.2668969726564,0.06283390526887667,562219.0030695522,588.3997823079427,0.06472268306493961,854617.7692556218,924.4553906250003,0.09093761158716171
10,2010-09-30,10167.92,19:00:00,10013.7705,10:00:00,223007.98310273132,407.9341434733072,0.046066113033302825,275111.42660938273,450.76876180013005,0.05087552870306474,23762.065941664147,154.14949218750007,0.015160376181903483
11,2010-10-20,9257.11,10:00:00,9601.579,10:00:00,210059.71877991772,318.7430037434896,0.036027484283785216,106508.62716470197,205.28944376627612,0.02420374016710033,118658.96193127554,344.4691015624994,0.03721130045581174
12,2010-11-09,9535.21,11:30:00,9715.226,10:00:00,212540.60541593973,369.9805232747396,0.04456452361659672,176158.4686686695,323.7714042154948,0.03829049413912485,32405.61118042176,180.01558593750087,0.01887903737175174
13,2010-11-29,9557.18,09:30:00,8382.919,10:00:00,60154.156851996406,191.54654134114585,0.024765228262515964,1089249.4087004892,928.63469523112,0.10540246865545527,1378889.0245558005,1174.2610546875003,0.12286689742031648
14,2010-12-19,8035.49,17:30:00,8448.146,10:00:00,23884.033975433646,103.03092814127608,0.013516559590277645,66175.54318152515,215.08253214518228,0.02931216500808855,170285.3740967348,412.6564843750002,0.051354240298351464
