,date,true_peak,true_peak_time,pred_peak,pred_peak_time,Total Train MSE,Total Train MAE,Total Train MAPE,Total Val MSE,Total Val MAE,Total Val MAPE,Peak Val MSE,Peak Val MAE,Peak Val MAPE
0,2010-03-14,8559.36,19:00:00,8849.868,10:00:00,1204.012404764317,26.60861979166657,0.0035128797606632273,125442.86135989944,297.91149414062494,0.04039139499301606,84394.99338696408,290.5081640624994,0.033940407234010414
1,2010-04-03,8317.03,09:30:00,8261.461,10:00:00,71848.50437707381,223.10258260091152,0.029585225758429454,30499.6901501747,141.79090047200518,0.01870876924829194,3087.920707128979,55.569062500000655,0.006681358910572722
2,2010-04-23,9873.68,14:30:00,10224.207,10:00:00,191995.00199283715,368.480508219401,0.04079935081009844,133386.25220790695,293.39330078125005,0.03318203572472994,122869.19963693827,350.5270312499997,0.03550115369851967
3,2010-05-13,10747.02,18:30:00,10790.118,10:00:00,420984.2394982075,562.5817106119791,0.06044582815454402,374092.0567408825,536.7440270996094,0.057271878570987096,1857.4517455581288,43.09816406249956,0.004010243217422091
4,2010-06-02,11081.29,18:00:00,11219.029,10:00:00,448362.67282172764,578.5360713704426,0.059894358573870925,434084.0868877314,556.7580147298178,0.058293308358136176,18972.113903619145,137.73929687499913,0.012429897320167518
5,2010-06-22,11953.04,18:00:00,12161.643,10:00:00,697726.6092578806,713.7496846516929,0.07034610706203008,788164.9262406159,731.2885904947916,0.07244470833021036,43515.03560039636,208.60257812499913,0.01745184305624336
6,2010-07-12,11579.28,18:30:00,10638.287,10:00:00,940002.467576753,816.6040926106772,0.09470100628609031,726671.1590151532,621.2785652669271,0.06296692001313188,885467.6202067945,940.9928906250007,0.0812652332981844
7,2010-08-01,10440.03,19:00:00,10021.437,10:00:00,383685.9507222471,576.7296805826822,0.06748096231420692,786392.6205550175,781.7205725097656,0.09078084050405422,175220.4986206808,418.59347656250065,0.04009504537463021
8,2010-08-21,10286.54,18:30:00,10550.494,10:00:00,414296.9985254365,564.6451639811197,0.06132304485204606,893659.4031750209,844.5213675944011,0.0977658728641635,69671.78835308182,263.9541406249991,0.02566014817664629
9,2010-09-10,10165.82,19:00:00,11116.815,10:00:00,562035.5651640437,611.3970556640626,0.06466626572692342,604483.2203680248,602.9263240559895,0.06643609794861294,904392.3072865133,950.9954296875003,0.09354832464941346
10,2010-09-30,10167.92,19:00:00,10037.188,10:00:00,232968.22379295787,419.7853299967448,0.04752920751439468,271261.9516141658,454.264748128255,0.05110940707589969,17090.731220289632,130.73152343750007,0.012857253345571177
11,2010-10-20,9257.11,10:00:00,9621.372,10:00:00,192337.32980479836,306.052431233724,0.03469701132202532,99639.44798563176,206.47713623046886,0.02433571926621882,132686.85586834827,364.2620703124994,0.039349437385155776
12,2010-11-09,9535.21,11:30:00,9736.879,10:00:00,201479.3938414354,362.461904296875,0.0437733811435812,159509.57884174964,314.7267171223958,0.03727702935007904,40670.34774807164,201.66890625000087,0.021149917647330357
13,2010-11-29,9557.18,09:30:00,8397.416,10:00:00,60565.371218398046,196.160507405599,0.025522758184397473,1051571.0471490524,914.2461861165366,0.10385601788169063,1345052.4994533758,1159.7639843750003,0.12135002002421219
14,2010-12-19,8035.49,17:30:00,8463.669,10:00:00,23116.452240716153,99.0480916341146,0.013033027854390348,76693.46317516315,232.46502604166665,0.0317138490548016,183337.20920892505,428.1789453125002,0.05328597824308166
15,2011-01-08,9224.3,15:00:00,9758.026,10:00:00,107170.19867596606,260.3434208170573,0.029835557388467465,163393.20643361527,322.1426534016927,0.039253508881175854,284863.83503116685,533.7263671875007,0.05786090729784382
16,2011-01-28,10530.45,11:00:00,12731.351,10:00:00,669114.3533044775,646.6292687988283,0.06265073983270615,2214012.277518989,1308.7886954752603,0.13943961809184433,4843963.389180028,2200.9005859374993,0.2090034695513961
17,2011-02-17,11099.12,13:30:00,10170.989,10:00:00,215109.46134552185,385.46350179036455,0.04339030971956178,949464.083357525,826.7452498372395,0.08353812546724852,861426.674593521,928.1307421875008,0.08362201167187135
18,2011-03-09,10295.09,16:00:00,10289.783,10:00:00,210174.40670300624,375.7245922851562,0.041939043654381336,234424.02683006832,411.1269091796876,0.045623635565124554,28.16209307251131,5.3067968750001455,0.0005154687210116809
19,2011-03-29,9833.71,12:00:00,9652.842,10:00:00,260600.67314462704,413.0942631022135,0.04881433514677926,345035.555367199,486.2766735839844,0.05435196530684305,32713.306901665943,180.86820312499913,0.01839267205612115
20,2011-04-18,10087.4,18:30:00,9314.894,10:00:00,415996.478579527,541.395625,0.06947865843018151,473112.34428085847,587.1966483561199,0.06614050723187177,596766.208049354,772.5064453124996,0.07658132376157381
21,2011-05-08,9529.96,18:30:00,9664.695,10:00:00,358285.2466912135,520.9476704915365,0.06282889311893357,711596.0018547837,721.3668880208334,0.09145963557878921,18153.60443447289,134.73531250000087,0.014138077442087992
22,2011-05-28,10769.0,18:00:00,11338.197,10:00:00,509115.36011060094,613.1270878092448,0.06241078923491606,942229.7212095835,753.6427339680989,0.08323596638190445,323985.5271949768,569.197265625,0.052855164418701826
23,2011-06-17,11471.28,18:00:00,11586.567,10:00:00,657916.6924489798,697.5393477376301,0.07013342045143407,716755.5264852584,718.4722147623698,0.07311400110295506,13291.180635755769,115.28738281249935,0.010050088814195045
24,2011-07-07,11615.54,18:30:00,11462.825,10:00:00,753274.7204796118,740.4321809895833,0.07645097337285739,809760.2811354502,775.6214632161458,0.07878416349775948,23321.811570741538,152.71480468750087,0.01314745631176001
25,2011-07-27,12030.48,18:30:00,11926.039,10:00:00,882203.0274780635,792.5766638183592,0.07883162947350232,905380.9708610916,799.6719673665366,0.07874467777343026,10907.909425878815,104.44093749999956,0.00868136080189648
26,2011-08-16,10920.83,18:30:00,11470.854,10:00:00,670749.1917935297,684.207276611328,0.0710638004841814,810719.3399837818,725.0726245117188,0.07747483197413162,302525.8677404847,550.0235156250001,0.050364625731286
27,2011-09-05,10169.53,18:30:00,9273.929,10:00:00,563107.4214184007,657.8144950358073,0.08445709579491396,468542.19878583075,540.6309493001303,0.05988253802622653,802101.6689704128,895.6012890625007,0.0880671269038491
28,2011-09-25,9644.48,19:00:00,9064.192,10:00:00,237652.76082333122,447.6011783854167,0.05766087428470046,463324.83956437977,513.717890218099,0.06553565930113858,336733.71866114606,580.2876171874996,0.06016784908958281
29,2011-10-15,8619.77,08:30:00,9448.092,10:00:00,139060.24289039095,252.97656616210952,0.029637251678980698,413538.61474376376,569.6646850585938,0.072407921048733,686116.9991782281,828.3217968749996,0.09609557991396517
30,2011-11-04,9129.88,10:00:00,9072.376,10:00:00,155273.9468084571,301.4155810546874,0.036639776352401184,155920.4225768524,289.8586177571614,0.035099186078030704,3306.7127115004573,57.5040234374992,0.0062984424151795206
31,2011-11-24,9200.22,09:30:00,9433.703,10:00:00,119881.81555625041,232.4959773763021,0.027775372686625555,115120.18284259025,266.06890543619784,0.033295856426401954,54514.36965976593,233.48312500000065,0.025377993678412113
32,2011-12-14,9148.45,10:00:00,9205.808,10:00:00,133681.30971372608,277.7434777832031,0.033310822943622594,93296.20082392357,226.42702962239582,0.02806599124070085,3289.896249427712,57.35761718749927,0.0062696541149046305
33,2012-01-03,10704.49,16:30:00,9004.639,10:00:00,381845.33901677007,527.656523844401,0.06941179309943092,1679284.5462014973,1087.5800044759114,0.1166230275594794,2889494.5377283255,1699.8513281249998,0.15879797431965464
34,2012-01-23,9778.67,11:30:00,8408.102,10:00:00,122582.33341573515,288.181797281901,0.03759434119822786,1438418.125114523,1072.0974650065107,0.11919023710916295,1878457.8418711915,1370.5684375,0.14015898250989142
35,2012-02-12,8227.5,17:00:00,8513.648,10:00:00,13537.126653251724,89.19548299153648,0.011680807066994143,116883.62129602022,291.0801212565104,0.039867805747889944,81880.9282836914,286.1484375,0.03477951230628988
36,2012-03-03,8644.75,09:30:00,9600.884,10:00:00,116871.655855629,244.860146077474,0.030257174709651547,444885.177875351,632.9212707519531,0.08128269520582126,914191.8225870132,956.1337890625,0.11060282704097862
37,2012-03-23,9119.44,10:00:00,9244.998,10:00:00,184972.534845967,338.3097403971354,0.040102321095013806,111594.74313351086,229.80143717447913,0.029009801480962983,15764.82313506457,125.55804687499949,0.01376817511546756
38,2012-04-12,9615.37,18:30:00,9636.591,10:00:00,227299.03300810268,395.70338948567723,0.04729918371450645,174489.44658738238,345.5009989420573,0.040856042441372586,450.32321473537866,21.2208203124992,0.0022069686670922904
39,2012-05-02,10069.05,18:00:00,10054.388,10:00:00,223293.04401815982,392.6401896158854,0.044396903892200586,189862.50998424852,350.8515901692709,0.039838839955399184,214.98317874906314,14.662304687499272,0.0014561755763949204
40,2012-05-22,10797.37,18:30:00,10833.618,10:00:00,517072.5056952392,613.0298583984375,0.06690148734251603,598271.6438243802,661.6836503092449,0.07169800530132493,1313.9293979018585,36.2481640624992,0.0033571290103515204
41,2012-06-11,11453.97,18:00:00,10676.165,10:00:00,641830.0557993994,684.4965010579426,0.07708994291781888,779777.737027036,706.8054565429687,0.07843469414091732,604980.5572589849,777.8049609374993,0.06790701922019172
42,2012-07-01,10901.71,18:30:00,10174.696,10:00:00,724003.988846119,755.22404296875,0.08964500872371578,931673.3933990765,847.5750191243488,0.09665690247375554,528548.9358911136,727.0137109374991,0.06668804352138327
43,2012-07-21,10482.85,18:30:00,11065.65,10:00:00,630398.2970116663,663.4241780598958,0.07040511286618455,1170761.944042165,835.2544217936197,0.09717240446423508,339656.2953126522,582.8003906249996,0.05559560526240475
44,2012-08-10,11344.03,18:30:00,11116.5,10:00:00,1024294.4978750767,849.2449414062498,0.09220380176224278,614227.6254419503,696.8174287923179,0.0723029171491581,51769.9009000003,227.53000000000065,0.020057245969906694
45,2012-08-30,9871.63,18:30:00,9916.303,10:00:00,287211.42198465235,471.18880493164056,0.05431468560930441,460021.33535945835,572.7408182779949,0.06767376946875542,1995.653196539378,44.6727343750008,0.004525365555131301
46,2012-09-19,9170.69,19:00:00,9615.019,10:00:00,256812.78963293982,414.9555391438801,0.049537618864780426,356528.6736095096,471.733848063151,0.058079184066522106,197427.86451068224,444.3285546874995,0.048450940407700996
47,2012-10-09,8715.65,19:00:00,8762.684,10:00:00,174468.85344064236,345.0897916666666,0.04492060195242515,229998.50876662484,388.5056949869791,0.0497723921849974,2212.1589410400734,47.033593750000364,0.005396452788948658
48,2012-10-29,8486.27,17:00:00,7779.707,10:00:00,97728.87880772835,266.4847184244791,0.037893844584218773,790803.2627558504,795.3810587565105,0.09994604471808256,499231.2288088141,706.5629687500004,0.0832595437983944
49,2012-11-18,7692.39,19:30:00,7928.6113,10:00:00,24860.91936382498,124.95750040690099,0.017456638408503037,168281.28357854355,366.7974328613281,0.05468358200755014,55800.51586113876,236.22132812499967,0.030708444075898345
50,2012-12-08,8745.96,16:00:00,8949.8955,10:00:00,101809.1105300508,239.94339721679685,0.031023066731812248,125181.7991004988,282.7426387532552,0.036554743065757234,41589.691346742606,203.93550781250087,0.023317681285130606
51,2012-12-28,8235.98,12:00:00,7814.8633,10:00:00,118621.94916773027,282.62707845052086,0.03934045371855968,170831.950214821,327.75929850260417,0.04420369574784606,177339.29081076622,421.11671874999956,0.05113134305207147
52,2013-01-17,11476.07,16:00:00,10567.815,10:00:00,385347.6384890258,476.21472778320305,0.05429975274316055,978534.091620959,816.7412231445313,0.0833548909213118,824926.3644935435,908.2545703124997,0.07914334526649801
53,2013-02-06,9595.78,16:00:00,9413.12,10:00:00,146164.50972082082,310.61456909179685,0.037749956641624456,209446.6230981636,355.18498087565104,0.04208236070141408,33364.63278907647,182.65988281250065,0.019035438787936013
54,2013-02-26,10286.76,15:00:00,11222.565,10:00:00,429624.14211145794,536.3784216308594,0.060073988222050734,447146.63616189064,562.380839436849,0.06444695047025951,875731.8022326061,935.8054296874998,0.090971834638652
55,2013-03-18,8747.61,16:30:00,7775.561,10:00:00,57296.06464460033,207.76086914062498,0.028915354518038023,888966.3652384327,840.5933333333334,0.10289015934074756,944879.1900538071,972.0489648437506,0.11112166235620365
56,2013-04-07,8404.87,18:30:00,7937.9077,10:00:00,26552.97288414187,122.77639485677088,0.016699764153798455,199938.9903086087,398.0829187011719,0.056791704640794555,218053.77575834768,466.9622851562508,0.055558537509354786
57,2013-04-27,8179.36,18:30:00,8667.792,10:00:00,137237.896099378,314.1885725911459,0.04132597120994674,482778.41294879926,567.3682352701823,0.08058464779258691,238565.8109922504,488.4319921875003,0.05971518458504092
58,2013-05-17,9746.17,18:00:00,9943.755,10:00:00,476371.9065214863,566.4024340820314,0.06721674317482138,439589.1161007082,547.6463598632813,0.06533143389465883,39039.78591602933,197.58488281249993,0.02027307986752744
59,2013-06-06,10293.12,18:00:00,10672.586,10:00:00,435795.74884546624,539.9891349283854,0.05971788024359017,526364.3955495753,557.9964595540365,0.06342970486857898,143994.3977227533,379.4659374999992,0.0368659781970869
60,2013-06-26,10751.77,18:00:00,11579.281,10:00:00,575194.6780848888,631.1868859863281,0.06478063504618932,1093634.7913507742,776.7300764973958,0.08552620859915178,684774.8688765618,827.5112499999996,0.07696511830145172
61,2013-07-16,10249.25,18:00:00,10771.018,10:00:00,432791.3813691668,550.1828800455729,0.06044097489044777,628467.3179567092,606.3805826822917,0.06904480951775561,272241.405582428,521.767578125,0.05090787893016562
62,2013-08-05,10399.19,18:30:00,9800.879,10:00:00,1287194.6171432117,945.6822485351563,0.1227161408739001,584990.8134152055,640.060264078776,0.07194564687691433,357976.1649043219,598.3110937500005,0.05753439390471762
63,2013-08-25,8814.15,19:00:00,8885.355,10:00:00,435369.08262853423,603.724864095052,0.07877737469956929,782519.4765645773,727.1892142740885,0.10090585494154292,5070.218779907278,71.20546875000036,0.008078540613672375
64,2013-09-14,8300.83,19:00:00,9045.944,10:00:00,133194.48169873728,314.85567016601567,0.03936210519304575,647627.9919298198,658.4416088867188,0.09078002306885542,555195.3736195817,745.1143359375001,0.08976383517521742
